year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp26,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp26,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp26,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp26,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp26,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp26,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp26,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_NOAA-GFDL-GFDL-ESM2G_rcp26
2001,,26.0,26.0,8.0,0.0,25.0,25.0,23.0,20.0,-1.5,-1.0,-1.3333333333333428,16.0,16.0,16.0,2.0,-3.0,-4.0,-2.0,-9.0,37.5,9.0,21.0,3.0,3.0,-14.166666666666657,-14.0,7.833333333333343,7.5,1.0,-3.0,-3.0,-10.0,-10.0,18.0,18.0,18.0,28.0,14.0,-7.0,24.833333333333343,18.833333333333343,35.0,12.333333333333343,13.0,6.166666666666657,-12.666666666666657,-12.5,9.333333333333343,14.333333333333343,-8.833333333333343,6.666666666666657,10.833333333333343,10.166666666666657,26.666666666666657
2002,,26.0,26.0,-13.833333333333343,-13.833333333333343,8.0,8.0,20.0,-12.833333333333343,-15.0,-10.0,-15.0,15.0,15.0,15.0,-0.6666666666666572,-0.3333333333333428,28.0,28.0,28.0,-10.0,-10.0,-10.0,19.0,18.0,20.0,20.166666666666657,-4.833333333333343,-2.0,-10.333333333333343,-1.3333333333333428,-1.0,-6.0,11.5,11.0,18.0,32.0,24.0,23.333333333333343,23.333333333333343,26.0,12.666666666666657,20.666666666666657,-11.0,-10.833333333333343,-10.833333333333343,-14.833333333333343,36.0,16.0,16.0,19.0,19.0,18.0,18.0,-6.0
2003,,4.0,4.0,23.166666666666657,25.0,10.0,10.0,-0.3333333333333428,8.0,16.166666666666657,3.166666666666657,3.333333333333343,20.0,-5.0,-5.0,-2.833333333333343,-2.166666666666657,-14.0,-1.0,-1.0,6.5,4.166666666666657,4.0,0.0,0.0,2.0,4.0,11.0,11.0,2.0,-5.833333333333343,-6.0,-1.0,-1.0,12.0,8.0,12.0,51.0,3.5,22.666666666666657,-1.6666666666666572,-1.6666666666666572,-11.0,20.333333333333343,19.333333333333343,21.0,17.0,17.0,22.0,17.0,5.0,5.0,13.0,13.0,-3.0
2004,,4.0,4.0,17.0,19.0,19.0,20.0,-5.833333333333343,30.0,5.333333333333343,6.0,6.333333333333343,8.833333333333343,12.666666666666657,2.333333333333343,-9.0,-4.5,21.0,21.0,25.5,4.0,4.0,4.0,36.0,13.666666666666657,-5.166666666666657,-6.0,23.0,23.0,5.0,5.0,5.0,30.0,30.0,2.5,2.0,3.0,-2.0,3.166666666666657,-2.0,4.666666666666657,0.0,28.0,18.5,21.0,19.0,27.0,23.666666666666657,17.0,17.0,38.0,47.0,10.0,12.666666666666657,-10.0
2005,,29.0,29.0,10.0,10.0,7.0,7.0,32.83333333333334,13.0,6.0,37.0,5.833333333333343,7.0,7.0,7.0,-4.833333333333343,-5.0,-7.0,-7.0,-7.0,32.0,31.0,31.0,21.0,10.5,2.0,2.0,19.0,19.0,17.333333333333343,17.333333333333343,23.0,18.0,18.0,-1.8333333333333428,-1.5,-1.0,14.0,-1.0,-1.3333333333333428,0.1666666666666572,-1.0,4.833333333333343,19.666666666666657,26.0,26.0,-12.0,-6.0,19.0,17.0,6.0,6.0,27.833333333333343,26.666666666666657,9.0
2006,,22.833333333333343,10.0,16.166666666666657,1.0,11.0,21.0,4.166666666666657,15.0,-2.0,15.5,-8.0,7.333333333333343,26.0,23.0,6.333333333333343,-5.0,-10.0,9.166666666666657,4.0,-0.3333333333333428,3.0,12.0,4.0,10.0,6.666666666666657,21.0,25.166666666666657,-1.5,5.0,4.0,-1.0,-2.0,-14.0,-15.0,25.0,14.333333333333343,-4.0,6.0,-5.0,4.5,7.0,25.0,-8.0,22.0,-13.0,10.0,3.0,18.833333333333343,12.0,0.0,17.333333333333343,-7.0,8.0,10.0
2007,,22.0,-7.0,29.0,8.0,-10.0,-2.5,-8.0,-8.0,28.0,13.0,-13.0,5.0,0.0,2.0,-1.0,-11.0,17.0,-8.0,5.0,-2.833333333333343,2.0,25.0,-2.833333333333343,19.0,-5.0,-10.0,23.0,6.5,15.0,2.666666666666657,-8.0,0.0,-4.0,20.0,-8.0,21.5,-2.166666666666657,30.0,17.833333333333343,-10.0,1.3333333333333428,15.0,29.0,6.0,7.0,-3.0,0.3333333333333428,12.0,21.0,-8.0,-6.833333333333343,60.0,22.166666666666657,0.0
2008,,36.0,42.0,3.333333333333343,15.0,-10.666666666666657,19.0,-3.0,-9.5,5.0,2.333333333333343,15.0,9.0,3.0,26.333333333333343,14.166666666666657,-12.333333333333343,7.0,3.0,-5.0,16.0,12.0,26.0,12.0,1.0,8.166666666666657,8.0,19.666666666666657,1.0,10.0,-0.8333333333333428,26.0,-4.166666666666657,-11.166666666666657,7.0,18.0,-5.0,9.0,6.0,-7.0,7.0,-10.0,11.0,22.0,0.0,5.0,-14.0,26.333333333333343,17.0,18.0,16.166666666666657,-8.0,11.0,22.166666666666657,13.5
2009,,30.0,34.0,3.0,16.0,23.166666666666657,20.0,14.0,21.0,3.0,-1.0,13.0,-13.833333333333343,25.0,-12.0,0.0,-4.0,3.333333333333343,17.0,-13.0,26.0,13.0,-12.0,15.666666666666657,2.166666666666657,-4.0,20.0,35.0,12.833333333333343,1.5,12.0,24.0,4.833333333333343,21.0,20.0,1.0,7.0,19.0,22.0,-14.5,-9.666666666666657,31.0,9.0,-5.0,4.166666666666657,8.833333333333343,12.0,1.0,20.166666666666657,26.0,6.0,2.333333333333343,32.0,12.666666666666657,10.0
2010,,27.0,18.666666666666657,25.0,1.0,-4.0,20.0,33.0,1.1666666666666572,8.0,1.3333333333333428,1.0,-10.0,14.333333333333343,-0.5,-10.0,14.833333333333343,19.5,0.0,6.833333333333343,-9.333333333333343,33.0,14.0,34.0,18.0,2.5,8.0,6.0,25.0,22.5,21.666666666666657,-3.0,18.333333333333343,-2.0,5.333333333333343,-10.0,7.666666666666657,8.0,18.0,32.0,-2.833333333333343,9.0,5.0,-12.0,19.0,0.0,-1.0,7.0,5.0,22.0,1.0,-14.833333333333343,1.0,79.0,3.0
2011,,7.0,25.0,25.0,-3.0,44.0,38.0,15.833333333333343,39.0,-2.0,21.0,2.0,31.0,45.0,-7.0,1.8333333333333428,1.1666666666666572,2.0,4.333333333333343,20.666666666666657,16.0,4.333333333333343,11.0,14.666666666666657,6.0,1.0,-13.0,-8.0,9.0,-5.666666666666657,14.0,3.0,2.0,1.0,21.0,-6.0,-3.0,0.0,20.0,0.0,-10.0,43.0,4.0,12.0,-4.0,-1.0,5.0,11.666666666666657,26.0,-1.0,-10.0,2.0,3.0,17.0,-2.0
2012,,29.0,2.166666666666657,39.0,41.0,13.0,4.0,-7.0,5.0,-1.0,20.0,5.333333333333343,0.6666666666666572,4.0,1.0,11.833333333333343,-14.0,3.333333333333343,10.0,4.5,10.0,2.0,8.0,-7.833333333333343,24.0,16.0,-1.0,-13.0,-2.0,5.0,27.0,10.0,-6.0,-12.0,29.0,20.0,28.0,7.166666666666657,-2.666666666666657,19.5,3.333333333333343,4.0,0.0,4.0,22.0,5.666666666666657,8.0,8.0,13.0,33.0,22.5,23.833333333333343,23.0,14.0,7.5
2013,,-10.0,32.5,13.0,19.0,25.166666666666657,43.0,-8.666666666666657,-1.8333333333333428,14.333333333333343,0.8333333333333428,22.166666666666657,7.0,4.666666666666657,39.0,-6.0,12.0,10.0,5.0,-5.0,-5.833333333333343,-4.5,-7.833333333333343,-1.8333333333333428,-12.0,-11.0,20.0,-6.0,-4.0,24.333333333333343,-9.833333333333343,34.0,7.0,32.0,10.0,-11.0,13.0,-7.333333333333343,31.0,1.0,-2.0,-2.0,38.0,-3.0,12.0,2.0,-6.333333333333343,-10.333333333333343,15.0,27.0,11.0,26.0,2.0,1.0,6.166666666666657
2014,,35.0,35.5,35.66666666666666,-12.0,4.0,15.0,-12.0,-0.3333333333333428,-5.333333333333343,1.0,4.5,33.0,-6.5,17.0,27.0,-0.8333333333333428,-12.0,15.0,1.0,30.0,15.0,11.0,-11.5,-10.0,19.0,-6.0,-13.666666666666657,0.8333333333333428,-6.0,-1.0,5.0,22.0,4.0,16.0,20.0,-5.0,17.0,42.0,5.0,11.0,-9.0,14.666666666666657,-9.0,1.0,0.0,-12.0,-9.166666666666657,29.833333333333343,32.0,1.0,-1.0,20.166666666666657,11.0,8.0
2015,,33.0,7.0,0.0,29.0,9.0,18.0,39.0,18.666666666666657,-8.5,11.166666666666657,-1.0,30.0,23.0,-12.0,3.0,18.0,2.0,-7.0,27.0,1.0,30.0,21.0,24.0,11.0,28.0,11.833333333333343,7.333333333333343,-7.833333333333343,-3.0,20.0,-5.166666666666657,-11.0,-4.833333333333343,5.166666666666657,4.166666666666657,10.0,-1.5,0.0,15.0,37.5,-0.6666666666666572,-9.0,2.0,-8.833333333333343,-11.0,27.0,-1.5,22.0,23.0,22.0,-1.0,16.0,18.0,12.0
2016,,34.0,18.0,44.0,12.0,8.0,17.0,22.0,7.0,-0.8333333333333428,31.0,24.0,1.0,-9.0,16.0,-2.333333333333343,29.0,-4.666666666666657,22.0,19.0,2.0,-3.333333333333343,13.0,21.0,10.0,19.666666666666657,2.0,30.0,5.0,7.0,22.0,40.0,17.0,39.0,7.666666666666657,-6.166666666666657,-12.833333333333343,1.0,-13.666666666666657,19.166666666666657,0.3333333333333428,14.0,24.0,-12.833333333333343,4.166666666666657,11.0,15.0,16.833333333333343,30.0,20.0,10.0,-4.5,33.0,8.0,6.0
2017,,-2.0,20.0,10.0,16.0,-3.0,23.0,17.333333333333343,-11.0,25.0,-11.0,-1.0,5.0,-3.0,7.0,5.666666666666657,0.0,28.5,-11.0,3.166666666666657,20.0,17.0,21.166666666666657,21.0,-15.0,-11.0,36.0,4.5,-7.0,20.0,5.0,24.0,19.0,-11.0,14.0,1.0,11.0,-10.0,0.0,10.0,4.0,-10.0,5.0,8.0,-14.833333333333343,22.0,1.0,18.0,23.0,19.166666666666657,-8.0,4.5,-4.0,26.0,4.0
2018,,2.0,21.0,-13.0,35.16666666666666,-10.0,38.83333333333334,14.0,-13.833333333333343,-13.0,10.0,12.5,-10.0,-14.833333333333343,0.0,19.0,1.0,-11.166666666666657,4.833333333333343,14.0,32.16666666666666,8.0,2.0,22.0,5.0,-12.666666666666657,5.0,1.1666666666666572,12.0,21.833333333333343,2.666666666666657,-7.0,6.0,23.0,-1.0,0.3333333333333428,17.0,39.0,25.0,10.0,-2.666666666666657,-13.0,-1.0,0.0,19.0,25.0,30.0,-2.0,20.0,43.0,3.0,3.0,49.0,27.0,20.0
2019,,15.0,6.0,2.333333333333343,25.5,20.0,14.0,7.0,25.0,10.0,-7.666666666666657,30.833333333333343,-14.0,28.666666666666657,11.0,-15.0,2.0,22.0,3.0,-14.0,-15.0,60.0,20.0,20.0,1.0,-1.1666666666666572,-2.833333333333343,9.0,27.833333333333343,20.833333333333343,-6.166666666666657,19.0,-6.0,-1.6666666666666572,12.0,5.666666666666657,2.5,-13.666666666666657,24.166666666666657,0.0,15.666666666666657,23.0,17.5,19.5,14.0,19.0,34.0,-11.0,15.0,42.0,15.833333333333343,14.666666666666657,3.0,18.0,29.333333333333343
2020,,29.0,11.0,27.0,2.0,13.0,-10.666666666666657,1.0,18.0,-4.0,8.0,-3.0,25.0,13.0,-4.666666666666657,25.833333333333343,2.166666666666657,2.0,-12.0,4.0,-0.6666666666666572,21.0,28.0,2.0,-11.0,2.0,3.0,23.5,-3.0,-7.666666666666657,6.0,3.0,4.0,0.0,-13.0,-2.0,1.0,12.0,22.833333333333343,14.0,32.0,20.666666666666657,-13.0,8.0,-13.333333333333343,-2.0,-9.0,26.0,22.0,40.0,-14.0,5.333333333333343,2.0,13.0,-10.0
2021,,26.0,30.0,41.0,55.0,25.0,20.0,24.0,25.833333333333343,-13.0,-7.0,11.0,28.0,29.0,-8.0,8.333333333333343,-15.0,-13.833333333333343,24.5,-4.666666666666657,24.0,6.5,11.0,-8.166666666666657,-11.166666666666657,1.0,-11.0,10.0,-2.0,-8.666666666666657,-2.0,22.0,12.0,2.0,3.5,-11.666666666666657,6.0,-11.0,5.0,6.666666666666657,31.0,37.0,1.3333333333333428,-3.833333333333343,7.0,-4.0,6.5,5.0,20.0,24.333333333333343,-3.0,13.0,4.0,2.0,-2.833333333333343
2022,,26.0,26.333333333333343,37.0,30.0,11.0,40.0,18.0,0.0,1.3333333333333428,27.0,1.0,4.0,-8.0,3.0,27.0,0.0,2.0,0.0,-8.0,15.0,3.0,18.0,5.333333333333343,5.5,13.0,1.0,34.16666666666666,-8.0,11.0,13.0,-7.333333333333343,-13.0,5.0,-6.0,0.0,1.0,7.833333333333343,-9.0,19.333333333333343,-8.833333333333343,1.6666666666666572,-8.0,10.0,14.666666666666657,19.0,-0.8333333333333428,9.0,23.0,13.0,35.0,-11.0,22.0,20.0,0.0
2023,,15.5,29.0,-3.333333333333343,16.0,6.0,-10.0,4.0,14.0,17.0,41.83333333333334,-2.0,9.0,7.333333333333343,-8.0,3.0,22.833333333333343,11.5,15.666666666666657,23.0,30.333333333333343,1.0,21.0,-3.0,13.5,8.333333333333343,-1.0,8.0,25.0,25.0,13.0,8.0,14.0,7.0,3.5,-11.0,-8.0,26.166666666666657,14.0,37.0,7.0,-6.0,1.6666666666666572,16.0,25.0,-7.0,22.0,-5.666666666666657,42.0,16.0,4.166666666666657,15.666666666666657,-1.0,26.333333333333343,8.333333333333343
2024,,43.0,20.0,24.0,47.0,17.0,-5.0,27.0,4.0,0.1666666666666572,-10.0,15.333333333333343,-9.5,23.5,18.0,15.0,5.5,0.0,1.0,16.0,11.0,1.0,-9.0,4.333333333333343,16.0,2.833333333333343,7.0,14.0,19.666666666666657,-0.6666666666666572,20.0,-15.0,-11.0,14.0,-3.0,25.0,6.333333333333343,1.0,32.0,-13.0,9.666666666666657,8.833333333333343,1.3333333333333428,16.0,27.0,25.0,-8.0,3.0,25.0,24.0,-1.0,19.0,19.0,17.0,22.0
2025,,35.0,15.0,33.5,23.5,5.0,18.0,7.0,5.0,-0.3333333333333428,23.166666666666657,6.0,-1.0,6.333333333333343,5.833333333333343,22.0,25.0,-14.166666666666657,0.0,21.666666666666657,-13.0,4.0,26.0,10.333333333333343,17.0,8.0,4.0,-1.3333333333333428,11.833333333333343,9.0,10.0,-0.6666666666666572,25.0,-4.0,-0.6666666666666572,12.0,-2.333333333333343,-13.0,0.0,18.0,-1.6666666666666572,23.0,-1.0,25.0,5.5,-5.0,25.5,-15.166666666666657,26.0,24.0,1.1666666666666572,-3.0,3.333333333333343,26.0,6.0
2026,,33.0,31.0,9.0,22.166666666666657,11.0,24.0,15.0,9.0,7.0,0.8333333333333428,12.0,27.0,0.1666666666666572,20.0,18.0,23.833333333333343,-2.0,25.0,-4.833333333333343,-2.0,21.0,10.0,17.0,-7.0,16.0,14.0,-3.333333333333343,5.0,-0.3333333333333428,-2.5,33.0,-8.0,-8.0,31.0,13.0,-4.0,6.666666666666657,30.0,6.0,-12.0,10.0,6.5,7.0,21.666666666666657,24.0,6.5,-4.0,26.0,15.0,-7.5,19.0,18.166666666666657,4.0,0.0
