year,ref,rcp26_lower,rcp26_middle,rcp26_upper,rcp45_lower,rcp45_middle,rcp45_upper,rcp85_lower,rcp85_middle,rcp85_upper
1991,164.0,150.63333333333333,166.87179487179486,183.73333333333332,157.45,170.35,185.23333333333335,153.0,168.69841269841268,182.66666666666666
1992,,158.0,169.32051282051282,184.73333333333332,158.0,174.7,196.5,158.0,173.18253968253967,190.0
1993,,159.4,173.97435897435895,191.13333333333333,158.6,173.19166666666666,191.13333333333333,158.0,172.42063492063494,191.0
1994,,155.4,169.76923076923077,189.66666666666669,154.8166666666667,167.30833333333334,182.7,155.0,168.15873015873012,189.0
1995,,158.0,169.23076923076923,182.2,151.8,169.125,186.10000000000002,154.0,169.45238095238096,184.0
1996,,163.60000000000002,177.24358974358972,193.60000000000002,155.89999999999998,175.55,190.8,156.0,174.15873015873018,189.0
1997,,159.2,170.62820512820514,188.46666666666667,154.5,169.03333333333336,185.33333333333334,156.0,171.38095238095238,187.33333333333337
1998,,154.56666666666666,175.82051282051285,191.6,154.70000000000002,174.15833333333336,192.0,152.0,171.2698412698413,188.0
1999,,154.0,165.20512820512823,177.13333333333333,153.9,165.3,179.65,153.16666666666666,164.72222222222223,178.33333333333334
2000,,154.0,172.06410256410254,195.66666666666666,159.75,169.56666666666666,183.3,158.0,172.04761904761907,191.0
2001,,160.5,177.0897435897436,191.73333333333335,153.73333333333335,172.04166666666669,187.2,154.0,170.1428571428571,189.0
2002,,153.13333333333333,172.05128205128204,189.60000000000002,151.06666666666666,169.24166666666662,187.60000000000002,153.16666666666666,175.36507936507937,192.0
2003,,161.26666666666668,175.48717948717947,185.66666666666666,160.95,168.78333333333336,181.23333333333335,159.0,170.80158730158732,185.0
2004,,162.9,173.44871794871796,184.5,158.76666666666668,176.04166666666666,194.0,162.0,177.84126984126982,192.0
2005,,162.56666666666666,175.474358974359,190.20000000000002,158.95,176.14166666666668,195.18333333333334,159.0,174.5952380952381,190.66666666666666
2006,,154.4,163.94871794871793,173.46666666666667,167.9,175.84999999999997,189.01666666666668,156.0,170.3888888888889,185.0
2007,,157.03333333333333,176.53846153846155,192.8,156.0,167.75833333333335,187.6,154.0,169.14285714285714,185.5
2008,,171.0,175.51282051282053,180.83333333333331,153.93333333333334,168.275,182.16666666666666,156.0,174.15873015873018,190.33333333333334
2009,,155.26666666666668,172.65384615384616,188.83333333333334,163.9,177.94166666666666,194.10000000000002,152.0,172.30158730158732,188.0
2010,,154.13333333333333,167.01282051282053,181.2,159.4,175.91666666666666,197.0,162.0,176.36507936507934,189.0
2011,,154.86666666666667,170.25641025641028,189.0,159.8,178.45,207.1,161.0,169.88095238095238,184.66666666666669
