year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
2063,,0.8333333333333144,-9.166666666666686,-3.0,-11.333333333333314,-2.0,-1.1666666666666856,-9.5,-8.333333333333314,0.0,2.8333333333333144,-8.5,-15.0,3.0,-9.833333333333314,-14.0,-1.0,-21.0,5.0,0.0,-9.833333333333314,14.0,4.0,6.5,11.0,10.0
2064,,-4.0,-7.333333333333314,-5.0,-16.166666666666686,-1.0,-9.0,11.0,-8.0,-11.0,-4.333333333333314,-7.166666666666686,9.0,-8.166666666666686,-5.0,-3.0,-3.6666666666666856,1.6666666666666856,9.0,14.0,-1.0,-12.0,9.0,7.0,6.0,-0.8333333333333144
2065,,1.0,-7.0,-0.5,-5.0,-3.0,9.833333333333314,4.0,4.5,-9.0,-9.0,4.166666666666686,-1.0,1.0,13.0,-0.5,-3.0,-9.0,-4.0,6.0,-3.1666666666666856,4.5,-2.0,2.0,-13.5,-9.333333333333314
2066,,4.0,9.0,6.0,-4.0,5.0,4.0,-21.0,10.0,-4.0,-11.0,0.0,2.0,8.0,-4.0,-5.0,-6.666666666666686,-7.0,-2.5,-1.0,-10.166666666666686,9.0,-8.5,-10.0,-4.5,6.0
2067,,-7.166666666666686,-3.6666666666666856,7.0,-11.0,7.5,0.0,-6.0,-5.0,-15.666666666666686,-10.0,-1.0,2.1666666666666856,-1.0,1.0,6.666666666666686,-13.666666666666686,-12.0,3.0,4.0,1.0,-5.166666666666686,4.0,-3.0,3.0,14.0
2068,,2.0,3.6666666666666856,0.0,2.0,11.0,6.333333333333314,3.0,-5.0,10.0,0.0,-5.5,-11.833333333333314,-3.0,1.6666666666666856,-0.5,-21.833333333333314,-2.0,4.0,-1.0,2.0,7.0,1.0,-24.0,4.0,1.6666666666666856
2069,,0.0,2.0,-19.166666666666686,-7.0,-3.0,-17.0,11.0,-3.0,2.0,-11.0,-8.0,14.0,14.0,-8.0,-7.0,-1.8333333333333144,-8.333333333333314,-4.0,-8.0,-6.166666666666686,-8.5,-2.0,-13.833333333333314,5.0,-7.0
2070,,-12.0,-8.0,5.166666666666686,13.0,-3.0,3.1666666666666856,-11.0,-9.833333333333314,13.0,-6.0,-2.5,-9.0,1.0,-3.0,-8.0,-12.166666666666686,4.0,-1.0,-7.0,-6.0,-0.16666666666668561,-9.833333333333314,-16.0,-3.1666666666666856,-5.0
2071,,1.0,-2.1666666666666856,3.0,1.0,-4.0,3.6666666666666856,-9.833333333333314,-10.0,-2.5,0.0,-4.0,1.0,-10.0,-5.0,-5.833333333333314,-10.0,-12.666666666666686,5.0,-1.1666666666666856,3.3333333333333144,1.8333333333333144,0.3333333333333144,14.0,-8.833333333333314,-6.0
2072,,-18.0,-4.0,8.0,8.0,0.16666666666668561,-4.0,6.0,0.5,-7.333333333333314,-2.1666666666666856,-7.0,0.3333333333333144,-10.333333333333314,4.0,0.3333333333333144,-10.0,-8.166666666666686,8.0,9.0,-4.5,4.666666666666686,-7.0,1.0,9.0,2.0
2073,,1.0,-6.0,7.833333333333314,8.0,-3.0,1.3333333333333144,-3.1666666666666856,-8.5,-10.166666666666686,-10.0,2.8333333333333144,-4.833333333333314,-3.5,-6.166666666666686,-13.0,-9.5,-10.0,-2.3333333333333144,5.5,5.0,-4.0,-9.0,-16.0,0.0,11.0
2074,,-0.5,-9.0,-7.0,-6.833333333333314,-3.0,-10.333333333333314,-14.0,17.5,7.833333333333314,1.5,-8.0,-1.0,4.0,13.0,2.8333333333333144,6.0,-6.0,3.0,0.0,2.3333333333333144,3.0,-12.0,-9.0,-13.0,3.0
2075,,-8.0,-17.0,-10.0,6.0,-5.833333333333314,-14.5,8.333333333333314,-6.0,-7.0,-1.6666666666666856,3.0,4.0,-10.0,5.0,4.0,-2.0,-20.0,6.0,5.666666666666686,-9.666666666666686,1.0,-13.0,-1.0,15.333333333333314,-3.6666666666666856
2076,,3.0,-11.0,-12.0,-3.0,0.5,-16.0,-6.0,1.1666666666666856,-12.0,-2.3333333333333144,-10.0,-1.5,-11.0,-3.0,-8.5,-7.0,-10.0,11.166666666666686,-4.0,0.0,-1.3333333333333144,-4.5,-3.5,8.0,-2.3333333333333144
2077,,-11.333333333333314,-2.5,-12.0,6.833333333333314,-3.0,2.0,-4.333333333333314,0.0,-5.0,-9.333333333333314,6.0,-5.666666666666686,2.8333333333333144,-11.0,-23.0,-3.8333333333333144,0.8333333333333144,-1.0,-3.1666666666666856,2.0,-16.0,-4.0,-10.333333333333314,-9.833333333333314,10.0
2078,,-16.0,-7.0,-13.166666666666686,-7.0,2.0,-8.0,-4.166666666666686,5.0,-3.0,2.0,1.1666666666666856,-2.0,12.666666666666686,-5.0,-3.0,-2.0,10.0,-2.6666666666666856,-6.0,-2.0,-18.166666666666686,-3.0,1.0,2.0,5.0
2079,,-7.0,-2.8333333333333144,-8.0,2.0,-2.0,-5.833333333333314,-8.0,14.0,8.166666666666686,-8.833333333333314,-3.0,-12.166666666666686,0.0,-1.0,-13.0,-5.0,-5.666666666666686,0.8333333333333144,4.0,-7.0,7.166666666666686,0.0,-4.0,-11.0,-3.0
2080,,8.0,-5.0,2.0,-9.166666666666686,-14.833333333333314,-12.333333333333314,1.3333333333333144,14.0,-9.0,-6.0,-0.8333333333333144,-4.0,1.0,-12.0,-4.0,-7.666666666666686,-9.333333333333314,-3.0,-5.0,-1.1666666666666856,-7.0,2.5,6.166666666666686,-15.0,6.5
