year,ref,rcp26_lower,rcp26_middle,rcp26_upper,rcp45_lower,rcp45_middle,rcp45_upper,rcp85_lower,rcp85_middle,rcp85_upper
1991,0.0,-10.466666666666676,0.8666666666666629,8.066666666666663,-8.149999999999984,0.33333333333333715,9.166666666666668,-7.400000000000001,-0.5333333333333371,6.6999999999999815
1992,,-3.9999999999999885,0.8666666666666742,4.700000000000011,-10.55,-0.01666666666666856,7.083333333333331,-11.200000000000017,-1.6833333333333313,6.300000000000017
1993,,-9.900000000000013,-4.166666666666674,2.333333333333325,-6.116666666666669,-0.48333333333333145,5.116666666666668,-7.216666666666685,-1.4666666666666686,3.366666666666651
1994,,-3.1000000000000005,0.2333333333333371,4.266666666666674,-2.0833333333333317,3.7833333333333314,7.566666666666649,-2.0666666666666687,2.4166666666666687,7.250000000000017
1995,,-15.099999999999989,-8.766666666666662,-2.400000000000002,-11.350000000000001,-3.3833333333333373,6.833333333333348,-14.349999999999984,-5.066666666666668,4.299999999999999
1996,,-8.4,-0.6333333333333371,7.133333333333323,-7.383333333333331,-0.1,8.96666666666665,-7.783333333333331,-0.3500000000000057,9.033333333333331
1997,,-8.400000000000011,0.19999999999998863,8.633333333333312,-10.333333333333332,-0.5499999999999943,8.666666666666666,-11.333333333333334,-3.2333333333333316,5.1499999999999995
1998,,-11.666666666666675,-3.833333333333337,4.399999999999999,-14.416666666666686,-4.850000000000006,2.8499999999999988,-15.116666666666653,-5.350000000000006,1.3833333333333124
1999,,-5.2,0.7333333333333372,5.866666666666674,-6.05,3.3,11.549999999999997,-6.0,3.1333333333333315,11.53333333333333
2000,,-20.0,-6.366666666666663,5.100000000000008,-17.5,-0.5999999999999943,7.366666666666667,-17.5,-0.11666666666666856,8.450000000000017
2001,,-16.20000000000001,-2.3,7.799999999999999,-13.85,1.4833333333333314,9.33333333333333,-14.599999999999982,0.3833333333333314,9.033333333333331
2002,,-10.29999999999999,-1.6,3.9333333333333256,-4.849999999999984,1.3833333333333315,5.33333333333333,-5.1000000000000005,2.033333333333337,8.399999999999999
2003,,0.3999999999999879,5.7,10.599999999999998,-5.61666666666667,1.2166666666666628,8.499999999999998,-6.6000000000000005,0.45,12.849999999999984
2004,,-1.366666666666663,2.833333333333337,8.20000000000001,-8.466666666666669,0.9333333333333371,11.216666666666685,-8.600000000000001,-0.15,6.6500000000000155
2005,,-9.933333333333328,0.5666666666666742,7.666666666666674,-4.833333333333332,2.0166666666666684,8.2,-7.549999999999984,0.5166666666666743,8.016666666666652
2006,,-18.400000000000002,-8.4,-0.7000000000000028,-8.816666666666686,-1.2333333333333372,11.1,-8.100000000000017,-1.0000000000000058,8.849999999999984
2007,,-6.1000000000000005,0.2666666666666629,7.899999999999985,-9.433333333333332,0.8833333333333314,11.38333333333333,-16.100000000000016,0.18333333333332574,10.350000000000016
2008,,2.6333333333333258,5.1,8.300000000000011,-11.200000000000003,-4.116666666666669,4.48333333333333,-9.949999999999983,0.5,9.2
2009,,-7.966666666666686,-1.0000000000000113,5.933333333333324,-9.666666666666687,0.6999999999999943,11.2,-5.600000000000001,3.916666666666663,10.28333333333333
2010,,-4.800000000000001,3.4,9.999999999999998,-4.516666666666669,1.2166666666666686,11.299999999999999,-9.8,-0.4833333333333371,9.299999999999999
2011,,-6.900000000000012,1.0666666666666629,9.0,-10.600000000000001,-1.916666666666663,5.166666666666668,-13.0,-3.2,8.299999999999999
2012,,-8.4,-2.533333333333337,1.9999999999999873,-4.1,2.7500000000000058,10.01666666666667,-13.700000000000001,-2.0166666666666684,10.000000000000016
2013,,-0.20000000000000018,3.8,8.399999999999999,-10.3,-4.216666666666663,6.783333333333329,-6.633333333333315,-0.1499999999999943,6.199999999999999
2014,,-2.0,4.233333333333337,11.6,-26.48333333333333,-10.666666666666663,0.09999999999999964,-8.900000000000018,-1.0333333333333372,10.1
2015,,-6.9333333333333265,2.033333333333337,11.0,-10.399999999999983,-3.0833333333333313,7.299999999999999,-10.633333333333333,-2.466666666666663,4.9999999999999964
2016,,-8.2,0.8,8.799999999999997,-4.300000000000001,0.11666666666666856,5.749999999999999,-15.700000000000017,-4.000000000000005,11.033333333333314
2017,,-8.4,-0.4333333333333371,6.733333333333325,-10.500000000000002,-1.1166666666666685,6.599999999999998,-8.9,1.5166666666666628,8.499999999999998
2018,,-11.00000000000001,-0.06666666666667424,10.399999999999999,-6.400000000000002,-2.1,5.650000000000014,-12.183333333333332,-3.166666666666663,5.299999999999999
2019,,-16.0,-7.633333333333337,-8.881784197001252e-16,-14.299999999999999,-2.6833333333333313,5.1,-12.199999999999983,-2.7333333333333316,5.1
2020,,-3.0,6.0,13.799999999999999,-11.1,0.36666666666666287,11.299999999999999,-13.100000000000017,-2.166666666666663,7.6500000000000155
2021,,1.066666666666674,6.533333333333337,10.6,-17.183333333333334,-6.266666666666663,5.0,-8.033333333333331,4.233333333333337,14.0
2022,,-10.600000000000001,-1.2,5.199999999999999,-12.666666666666668,1.5166666666666686,14.0,-5.4666666666666694,0.8166666666666685,10.01666666666667
2023,,-7.366666666666664,-3.933333333333337,0.13333333333332498,-20.65,-6.25,1.3666666666666671,-10.750000000000018,0.6,9.149999999999999
2024,,-5.200000000000001,-0.8333333333333371,2.9999999999999982,-3.433333333333332,1.1499999999999944,4.1333333333333115,-13.16666666666667,-4.883333333333337,3.1999999999999993
2025,,-13.466666666666676,-7.233333333333337,-2.6000000000000014,-10.46666666666667,-5.95,-0.549999999999984,-7.999999999999983,-2.5,5.199999999999999
2026,,-6.800000000000001,-0.5333333333333258,5.0666666666666735,-17.250000000000018,-3.65,8.699999999999998,-3.65,1.9666666666666686,6.050000000000014
2027,,-3.2,0.8666666666666629,3.4999999999999885,-8.000000000000018,-0.7333333333333314,5.599999999999998,-8.733333333333333,-3.1333333333333315,5.216666666666668
2028,,-4.6,-1.0666666666666629,1.7999999999999998,-5.3000000000000185,0.6166666666666629,7.0,-10.400000000000002,-1.6333333333333315,12.300000000000015
2029,,-6.000000000000001,1.1,7.499999999999999,-11.7,-2.733333333333337,7.083333333333331,-8.983333333333315,-2.5,2.9499999999999824
2030,,-14.000000000000002,-3.2,6.799999999999999,-3.2,4.833333333333331,10.033333333333331,-10.3,-4.316666666666663,-0.7833333333333182
2031,,-11.400000000000002,-5.3,0.5999999999999979,-16.683333333333316,-7.833333333333331,6.93333333333333,-8.800000000000018,-1.4333333333333371,5.399999999999999
2032,,-18.4,-12.133333333333326,-4.533333333333328,-7.7,-0.7666666666666686,6.6999999999999975,-5.633333333333333,0.18333333333333712,9.0
2033,,-14.799999999999988,-5.6666666666666625,3.3999999999999986,-9.799999999999983,-3.6166666666666685,4.1,-6.166666666666669,4.7,14.23333333333333
2034,,-13.200000000000001,-0.7666666666666743,11.833333333333314,-11.1,-1.3833333333333315,5.666666666666666,-11.149999999999984,-3.7,3.7499999999999973
2035,,-7.333333333333327,0.06666666666667424,9.06666666666667,-8.4,1.2166666666666628,12.1,-7.5,1.0166666666666686,7.1
2036,,-13.600000000000001,-9.0,-2.066666666666676,-9.3,1.9666666666666686,10.0,-8.2,0.0,4.399999999999997
2037,,-8.266666666666675,-1.4,7.0666666666666735,-9.7,0.8833333333333314,9.1,-16.3,-5.95,5.05
2038,,-16.2,-8.466666666666663,1.5000000000000062,-12.46666666666665,-0.8666666666666629,6.199999999999999,-13.749999999999984,-2.083333333333337,12.1
2039,,-5.700000000000012,-1.4666666666666743,2.933333333333324,-14.250000000000018,-5.783333333333337,-0.6000000000000014,-1.0,2.6833333333333313,6.883333333333328
2040,,-3.0666666666666753,4.1,10.6,-7.95,-3.45,2.9499999999999824,-13.05,-5.533333333333337,3.1999999999999993
2041,,-15.466666666666663,-4.4,7.0,-8.550000000000018,-2.4666666666666686,2.31666666666665,-6.266666666666669,-0.3333333333333314,5.116666666666668
2042,,-8.00000000000001,-3.166666666666674,1.2999999999999872,-8.5,-0.25,9.133333333333331,-6.5,2.600000000000006,12.0
2043,,-3.6,3.0,11.799999999999999,-19.56666666666667,-5.816666666666668,5.7000000000000135,-23.6,0.05,14.033333333333331
2044,,-6.733333333333326,-1.6333333333333258,3.0000000000000098,-5.1000000000000005,1.9666666666666686,10.466666666666683,-8.216666666666686,-0.8833333333333429,8.0
2045,,-6.866666666666674,-1.4000000000000115,4.399999999999986,-13.5,-2.0,10.64999999999998,-10.599999999999982,-6.599999999999994,-3.6000000000000014
2046,,-8.333333333333327,2.9,12.199999999999989,-5.650000000000018,0.3,7.1,-7.566666666666668,-0.13333333333333144,6.450000000000016
2047,,-1.1333333333333262,4.300000000000011,11.266666666666671,-6.016666666666668,0.23333333333333145,9.599999999999998,-4.316666666666669,0.5833333333333315,6.183333333333347
2048,,-7.866666666666674,0.2,10.599999999999998,-9.466666666666669,-1.9666666666666628,7.100000000000016,-10.100000000000001,-4.266666666666668,1.6499999999999995
2049,,-7.900000000000012,2.1,10.80000000000001,-6.5,-0.7833333333333314,5.849999999999999,-15.149999999999984,-4.533333333333331,1.8999999999999828
2050,,-12.700000000000012,-4.666666666666674,2.799999999999997,-4.866666666666669,1.65,8.1,-7.1499999999999835,0.15,8.099999999999996
2051,,-17.49999999999999,-8.733333333333325,1.3999999999999968,-8.05,0.6500000000000057,11.166666666666668,-13.683333333333332,0.3666666666666686,7.55
2052,,-3.1,2.0,8.799999999999997,-7.899999999999983,-1.2500000000000058,6.533333333333314,-9.900000000000002,-0.7,8.366666666666651
2053,,-12.9,1.0333333333333372,12.70000000000001,-12.883333333333349,-3.1166666666666685,7.599999999999982,-13.100000000000001,-4.883333333333331,2.683333333333329
2054,,-19.900000000000002,-9.5,-2.8000000000000114,-4.300000000000001,0.75,7.866666666666651,-13.150000000000016,-1.4500000000000057,8.18333333333333
2055,,-10.099999999999989,-2.966666666666663,2.1999999999999993,-6.3500000000000005,-0.8,4.449999999999981,-13.05,-4.166666666666669,1.6499999999999977
2056,,-9.4,-4.0,0.4666666666666738,-3.700000000000017,3.3333333333333313,9.399999999999983,-8.233333333333315,-2.399999999999994,2.899999999999997
2057,,-6.766666666666686,-0.2333333333333485,9.333333333333323,-6.049999999999983,-0.21666666666667425,7.683333333333313,-10.35000000000002,-2.15,7.6999999999999975
2058,,-10.200000000000001,-4.1,3.133333333333324,-11.399999999999983,-4.216666666666663,2.1999999999999993,-8.1,-2.4166666666666687,4.449999999999998
2059,,-10.2,-1.3,6.599999999999997,-10.149999999999983,0.25000000000000566,11.299999999999999,-11.2,-2.1333333333333315,6.599999999999998
