year,ref,rcp26_lower,rcp26_middle,rcp26_upper,rcp45_lower,rcp45_middle,rcp45_upper,rcp85_lower,rcp85_middle,rcp85_upper
1991,0.0,-13.499999999999988,2.0641025641025736,15.033333333333339,-23.833333333333314,-5.2380952380952275,20.833333333333346,-22.116666666666656,-2.734848484848474,19.950000000000017
1992,,-30.566666666666656,-12.076923076923068,9.20000000000002,-32.66666666666666,-6.325396825396816,11.500000000000059,-32.46666666666666,-4.545454545454533,18.65000000000002
1993,,-23.066666666666656,0.8846153846153977,22.16666666666668,-22.333333333333314,-0.460317460317449,18.83333333333336,-18.9,2.840909090909099,17.583333333333353
1994,,0.3000000000000118,13.423076923076932,30.900000000000002,-23.333333333333314,2.039682539682551,28.333333333333346,-16.849999999999984,4.750000000000005,28.416666666666664
1995,,-11.399999999999988,4.500000000000009,21.000000000000018,-10.666666666666657,5.1825396825396925,20.833333333333353,-17.483333333333324,6.090909090909099,29.050000000000026
1996,,-0.03333333333331412,11.307692307692317,20.5,0.3333333333333428,12.261904761904773,25.666666666666682,0.18333333333334315,15.74242424242425,33.566666666666684
1997,,-5.966666666666657,-0.8717948717948616,14.03333333333335,-15.333333333333314,3.904761904761917,28.833333333333368,-7.983333333333332,3.462121212121221,26.30000000000004
1998,,2.9000000000000115,13.282051282051295,27.13333333333334,-4.5,13.801587301587315,27.66666666666667,-2.266666666666649,15.742424242424255,36.766666666666694
1999,,-27.93333333333333,-1.833333333333321,24.433333333333366,-18.666666666666657,4.174603174603187,29.000000000000032,-27.43333333333332,2.2500000000000075,21.683333333333348
2000,,0.7000000000000172,12.987179487179496,27.36666666666668,-12.833333333333314,6.690476190476199,21.83333333333335,-11.166666666666666,11.931818181818194,32.100000000000016
2001,,2.800000000000012,12.641025641025651,24.666666666666664,-2.0,17.18253968253969,27.33333333333336,0.2666666666666688,18.75000000000001,36.48333333333335
2002,,-11.566666666666663,4.333333333333343,19.833333333333343,-13.0,6.095238095238105,18.166666666666742,-8.499999999999991,9.71212121212122,28.08333333333334
2003,,7.300000000000013,19.743589743589748,36.5,4.666666666666686,17.404761904761916,30.000000000000064,6.1333333333333435,20.68939393939395,41.06666666666667
2004,,-1.4666666666666623,13.474358974358982,30.96666666666667,-0.1666666666666572,12.666666666666677,24.333333333333346,0.616666666666686,16.462121212121225,36.36666666666667
2005,,-6.666666666666655,16.474358974358985,33.96666666666668,-7.333333333333314,14.833333333333346,29.333333333333346,-6.933333333333313,19.1439393939394,38.56666666666666
2006,,-4.799999999999999,10.435897435897443,22.966666666666676,1.5,14.611111111111121,29.16666666666669,-10.616666666666656,13.659090909090914,38.21666666666667
2007,,12.033333333333337,21.60256410256412,34.166666666666686,-4.833333333333314,13.761904761904773,25.666666666666696,-9.566666666666658,11.227272727272734,41.816666666666706
2008,,3.1,15.67948717948719,32.4,5.5,24.031746031746046,42.666666666666664,2.1333333333333515,23.666666666666682,53.81666666666666
2009,,-6.366666666666661,15.692307692307706,37.10000000000003,8.666666666666686,21.97619047619049,39.33333333333335,5.666666666666669,21.469696969696983,43.216666666666676
2010,,-0.5999999999999814,16.820512820512832,30.700000000000028,2.5,28.007936507936524,59.00000000000004,9.966666666666677,32.39393939393941,74.91666666666673
2011,,-17.899999999999984,9.141025641025651,35.46666666666668,5.5,24.468253968253975,45.000000000000036,1.7833333333333345,25.3409090909091,46.6666666666667
2012,,0.8666666666666702,17.230769230769244,27.800000000000026,3.333333333333343,24.047619047619058,43.50000000000008,0.4333333333333351,25.500000000000014,43.600000000000016
2013,,-10.899999999999997,15.39743589743591,31.00000000000003,6.5,23.26984126984129,35.33333333333335,-7.133333333333313,32.02272727272728,65.08333333333334
2014,,1.8333333333333433,17.487179487179496,34.03333333333336,8.166666666666686,28.34126984126985,65.50000000000004,12.666666666666686,28.810606060606066,49.38333333333334
2015,,2.2000000000000126,20.807692307692324,42.66666666666669,4.666666666666686,21.158730158730172,41.83333333333334,2.3666666666666774,27.363636363636374,50.01666666666666
2016,,5.33333333333335,21.269230769230777,38.933333333333344,3.1666666666666856,23.77777777777779,39.500000000000036,-7.699999999999999,29.219696969696983,53.48333333333335
2017,,4.433333333333344,22.012820512820518,32.56666666666668,10.166666666666686,22.015873015873023,41.666666666666664,10.366666666666678,27.39393939393941,44.416666666666664
2018,,3.8000000000000003,23.871794871794876,52.266666666666666,3.6666666666666856,25.888888888888893,41.166666666666664,6.816666666666669,30.780303030303035,49.80000000000001
