year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp26,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp26,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp26,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp26,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp26,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp26,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp26,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_NOAA-GFDL-GFDL-ESM2G_rcp26
1991,2.8333333333333335,3.3333333333333335,1.3333333333333333,2.0,1.6666666666666667,1.0,0.8333333333333334,0.0,1.0,0.16666666666666666,0.0,1.3333333333333333,2.0,2.0,2.8333333333333335,1.5,2.0,1.0,0.3333333333333333,2.0,1.0,1.5,1.0,1.0,1.0,1.5,1.6666666666666667,0.0,0.0,0.0,2.0,1.0,4.166666666666667,4.166666666666667,2.0,2.6666666666666665,2.6666666666666665,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,2.5,2.0,1.0,3.0,1.1666666666666667,1.0,1.0,4.0,3.6666666666666665,3.0,2.3333333333333335,1.5
1992,,0.0,0.16666666666666666,0.5,0.3333333333333333,1.8333333333333333,1.6666666666666667,2.6666666666666665,1.5,1.1666666666666667,1.0,2.0,0.16666666666666666,2.1666666666666665,2.5,0.8333333333333334,1.1666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.8333333333333334,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,1.1666666666666667,0.0,0.0,1.3333333333333333,1.3333333333333333,3.0,5.0,0.8333333333333334,0.0,0.0,2.1666666666666665,1.0,2.3333333333333335,1.1666666666666667,1.0,0.0,0.3333333333333333,1.8333333333333333,3.6666666666666665,5.333333333333333,1.6666666666666667,0.8333333333333334
1993,,1.5,0.6666666666666666,0.6666666666666666,1.0,0.0,0.8333333333333334,0.0,0.8333333333333334,1.3333333333333333,1.0,0.0,0.0,1.0,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,3.0,2.5,3.0,1.5,0.8333333333333334,0.0,1.0,1.0,1.0,1.8333333333333333,1.1666666666666667,1.0,3.6666666666666665,0.8333333333333334,2.0,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,1.8333333333333333,1.1666666666666667,2.8333333333333335,1.3333333333333333,2.8333333333333335
1994,,0.16666666666666666,1.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,3.5,2.0,1.3333333333333333,3.3333333333333335,3.0,2.6666666666666665,1.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.1666666666666665,2.5,0.0,0.0,3.0,2.0,1.5,2.0,2.8333333333333335,3.5,2.5,2.8333333333333335,0.5,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,1.8333333333333333,1.3333333333333333,0.3333333333333333,2.0,2.0,1.3333333333333333,3.0,2.3333333333333335,1.8333333333333333,1.5,2.6666666666666665
1995,,2.0,2.8333333333333335,0.0,1.0,0.5,1.0,2.0,2.0,0.5,1.5,0.3333333333333333,1.8333333333333333,0.3333333333333333,1.8333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,3.5,3.1666666666666665,2.8333333333333335,2.1666666666666665,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,2.8333333333333335,2.5,1.5,2.6666666666666665,3.0,2.0,0.0,0.16666666666666666,0.0,5.0,3.1666666666666665,0.8333333333333334,1.0,0.3333333333333333,2.5,1.0,2.6666666666666665,3.8333333333333335
1996,,1.6666666666666667,2.5,0.6666666666666666,1.0,1.8333333333333333,2.0,3.3333333333333335,1.0,2.0,0.5,1.8333333333333333,1.8333333333333333,1.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.0,0.0,0.0,1.0,4.666666666666667,4.5,0.0,0.16666666666666666,1.6666666666666667,2.0,1.1666666666666667,0.8333333333333334,0.6666666666666666,0.0,1.3333333333333333,0.0,0.5,1.1666666666666667,2.1666666666666665,1.5,1.0,1.0,1.5,0.5,0.6666666666666666,0.0,2.1666666666666665,1.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.0,1.3333333333333333,1.5,0.0,0.0,3.1666666666666665
1997,,1.0,1.0,0.0,0.0,0.6666666666666666,1.6666666666666667,1.0,0.0,1.0,0.8333333333333334,1.0,0.0,2.5,3.0,1.0,1.1666666666666667,1.0,2.0,1.0,4.833333333333333,4.666666666666667,3.6666666666666665,0.16666666666666666,0.0,0.3333333333333333,1.0,0.16666666666666666,1.0,3.1666666666666665,3.0,3.3333333333333335,0.8333333333333334,0.16666666666666666,1.5,1.0,1.0,0.16666666666666666,1.0,1.1666666666666667,0.0,1.0,2.3333333333333335,0.0,0.6666666666666666,0.5,3.0,3.0,3.0,1.6666666666666667,1.1666666666666667,1.6666666666666667,1.5,4.166666666666667,3.8333333333333335
1998,,2.3333333333333335,3.0,0.8333333333333334,0.0,0.8333333333333334,1.0,2.1666666666666665,0.0,2.1666666666666665,0.16666666666666666,2.3333333333333335,2.3333333333333335,0.3333333333333333,4.166666666666667,0.5,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.1666666666666667,1.1666666666666667,2.3333333333333335,1.1666666666666667,1.0,1.3333333333333333,0.0,1.0,3.8333333333333335,4.833333333333333,1.0,0.16666666666666666,0.8333333333333334,0.0,0.0,1.5,1.0,0.0,1.0,1.1666666666666667,0.3333333333333333,1.5,1.8333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.3333333333333333,1.0,2.3333333333333335,1.8333333333333333,2.3333333333333335
1999,,0.8333333333333334,0.5,0.0,0.0,3.5,3.1666666666666665,0.0,1.0,1.1666666666666667,1.5,0.6666666666666666,1.0,1.0,1.5,3.0,3.8333333333333335,1.3333333333333333,2.0,0.8333333333333334,2.1666666666666665,2.1666666666666665,0.0,4.666666666666667,3.6666666666666665,1.0,1.0,2.5,1.5,1.0,1.5,1.1666666666666667,3.0,3.0,3.3333333333333335,2.0,3.0,1.3333333333333333,2.5,3.0,3.6666666666666665,2.5,1.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,1.0,0.5,1.3333333333333333,3.0,4.166666666666667,4.0,1.0
2000,,0.5,1.0,2.3333333333333335,2.8333333333333335,0.8333333333333334,1.6666666666666667,1.0,3.5,1.8333333333333333,0.0,1.0,1.5,2.5,1.5,3.1666666666666665,1.8333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,1.0,3.0,3.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,0.0,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,2.5,2.6666666666666665,1.5,2.0,1.0,2.0,2.6666666666666665,1.1666666666666667,2.0,2.0,0.5,1.6666666666666667,2.0,3.0,1.1666666666666667
