longitude,latitude,val
-15.0,12.9375,181.3433333333337
-15.0,12.974999999999998,179.74
-14.962499999999999,12.9375,176.76
-14.962499999999999,12.974999999999998,180.63333333333298
-14.925,12.9375,182.15999999999963
-14.925,12.974999999999998,180.91666666666674
