year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp26,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp26,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp26,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp26,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp26,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp26,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp26,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_NOAA-GFDL-GFDL-ESM2G_rcp26
1991,0.0,-0.6301212842409925,-0.4367171086002273,0.13996730689482462,0.3662567389501632,-0.44870082684511914,-0.3590493244885238,0.6169327681031405,0.6582612016233256,-0.5141216737234302,0.2415578354090826,0.31558635736060836,0.5174737605962889,0.5931258036295688,0.35268297712770647,0.4424360114668744,0.29014166120410323,-0.470414985552118,-0.3506883447376197,-0.5783601309719799,-0.49601318721684606,-0.3661384622929802,-0.2587667476009088,-0.4252818769340081,-0.239423544548373,-0.6556235726412822,-0.6297594516701395,-0.3771957993877848,-0.32078822556582054,-0.4332173272398805,-0.2809487232225365,-0.351708463407725,-0.3090660664667553,-0.2981326709206584,-0.8531286391165835,-0.8557160166561673,-0.4009084389047004,-0.45999800465200025,-0.28490618171872484,-0.6265485746478419,-0.7222972348008696,-0.7304373393298462,0.007279736941335102,0.05132334600301647,0.00997149992656432,-0.19692111596231854,-0.10337634611781255,-0.15017261257782621,-0.3156334659106008,-0.23682826950557256,0.09411302164158997,0.111656695361539,-0.19127775692172833,-0.07374060615980937,0.031666523833337124,0.1282045554244533,-0.07375586843276238
1992,,0.2892846953983579,0.5518984437484207,-0.02045681315093617,0.18858198833027728,-0.08951120552509906,0.04233498142198755,-0.18229901290257544,-0.25832243047562287,-0.34199822412769976,-0.5062344476012086,-0.5513019545741784,-0.42530963483135764,-0.30420775823731105,-0.06826549047874408,-0.01982438285515542,-0.10974062539018092,-0.671371361580043,-0.5560628430788483,-0.6786715072561478,-0.5667212010214868,-0.4577192831518673,-0.9245049671191268,-1.0724923423174175,-0.8844146034554043,-0.7262542175571625,-0.6981132917013113,0.09848194404505506,0.1934059781288795,-0.06836827916524157,0.10717539009553434,-0.7300441300900999,-0.6259912643083325,-0.6299466916437169,-1.071643935530055,-1.081748832807115,-0.5589086946111763,-0.46544213337665497,-0.3505805481513491,-0.40286385091139465,-0.5712951865000377,-0.5319552884035872,-0.6695047525205169,-0.6209244940769452,-0.6807626634013744,-0.9245733324860552,-0.8867878946102792,-0.8415645655802066,-0.16904488369316795,-0.09949150872770218,0.17291759473550172,0.09533022040113792,-0.31196866388192035,-0.2933485667607485,-0.6056065305944855,-0.5261120963597747,-0.6963300612637155
1993,,-0.21055019194027835,-0.00907410922119567,-0.19491136705932632,0.019194214285299438,0.117338290697937,0.27211705581463974,-0.22721653670920006,-0.28845246211357534,-0.33849251970966776,-0.33923496430967504,-0.6667942270775526,-0.564107330879672,-0.4184254295313323,0.2707635592804891,0.3048837388965637,0.2247795209492196,-0.38629576856360615,-0.2678375397424375,-0.42036365498577766,-0.3461920032240684,-0.20331204321172436,0.026835021554582283,-0.12974351745327795,0.10579770064674676,-0.601859251814922,-0.5777334054050414,-0.7011242564299991,-0.6067545504635419,-0.5176202099942984,-0.29533865718747876,-0.6408987203797878,-0.6054925297427829,-0.6091706113770954,-0.7311912401451153,-0.7292931974227983,0.06901415221347662,0.1566713053384987,0.3041996767923294,-0.09467857535017288,-0.24964429003578203,-0.16855416438124138,-0.5467860968602452,-0.4705469023125488,-0.4966475244809416,-0.5256647181401846,-0.4675985600301473,-0.4497506090973715,-0.5259891284959721,-0.40777074052653717,0.3459917477683021,0.3738163163694921,-0.01893042549581736,0.041357256048847546,-0.34268996860026135,-0.15834343660250738,-0.6792411092122279
1994,,0.007868546577334712,0.23578109406778935,-0.5800906730198179,-0.4258806875567771,-0.40008810480527046,-0.3019265667640809,0.5122096702540091,0.5104765539996166,-0.47090885569946295,0.31292148649313134,-0.5035631320900578,-0.3555772285635044,-0.2675096817364917,0.7612414738484787,0.8155926177839135,0.708724472673083,-0.30057394994440045,-0.18507605022268336,-0.23539472215906443,-0.06117872097073018,0.06104123189557953,-0.0673970334126679,-0.23308290107053153,-0.008500043755731213,-0.8889443167073239,-0.8409026766563272,-0.25571430474539625,-0.19072016732560115,-0.5678997483623291,-0.4114830010122077,-0.3174318687403854,-0.24338246705200817,-0.2792476392771235,-0.7367265835418451,-0.7295165605936305,-0.01980581079779853,-0.02678817261300992,0.16703368987336376,-0.49161652363815733,-0.6168848614975957,-0.5751912836222814,-0.057651753743478196,0.045019890911497384,0.037925844793441854,-0.28973270168086884,-0.2076520533452637,-0.24569185189020715,-0.749063852249158,-0.6773716682886501,0.8689892036904538,0.8130215612960114,-0.07998678463443554,-0.009003649567908667,-0.05152568116896106,0.05155851585350746,-0.4868440661843749
1995,,0.44374621566981887,0.771451673812642,0.05861631990887162,0.30902500894638507,-0.07150874683955522,0.017785403595802052,0.03368401138107657,-0.021127767484443893,-0.2837076662664515,0.0933748757000501,-0.35434607463120216,-0.17436565925206793,-0.062309402117485035,-0.026272948800716733,0.04905807592657396,-0.050536702334632366,-0.31847084094181355,-0.1656848485938056,-0.14826862826409837,-0.04895306089906626,0.06370278164239807,0.14789828379738168,0.012595920510506176,0.2201127028095513,-0.6647838687983025,-0.6265923257068948,-0.24945222926020705,-0.11378614967394896,0.010745032880969063,0.17909837529430916,-0.20176750078588412,-0.14627891547493732,-0.16942794771940584,-0.5371615079417893,-0.5470455869910325,-0.3554330589259891,-0.2857886720421945,-0.16745011142395327,-0.10647104690064424,-0.25100417449801427,-0.19873588499316952,-0.28099908809577556,-0.23020216947924155,-0.29952108360541274,-0.11994246385268781,-0.007140371770930187,-0.00760249851173711,-0.08513628356102032,0.038055899981536356,-0.13461228685062565,-0.1860523938043528,-0.20189047770733026,-0.10630708403559908,0.22709697246114047,0.32493432129459165,0.1372257527599956
1996,,-0.13123614167517417,0.045953488563263534,0.7249396150493439,0.9805811073617932,0.18202053414967168,0.3263480326335113,-0.388681057725357,-0.5187388638710999,-0.016367158933377368,-0.2827263208676456,0.41828082150814083,0.6821481151926534,0.7980994133100197,-0.2565764282784073,-0.1522197938683192,-0.25172692675996444,-0.2689498745294614,-0.12570076636750827,-0.31088697013681355,-0.21318296402876769,-0.07727636119540193,-0.05739779997529837,-0.2907975461079033,0.024544819871060497,-0.17308003659863402,-0.11794458370112437,0.015691283343706175,0.13748002854439534,-0.17657250391295776,-0.006262346241548755,0.16873428812663605,0.23967367966472608,0.23880063507215255,0.41146332262712093,0.37218219314650725,-0.5438670710037172,-0.5100734153990274,-0.3829511834409516,-0.08288214055573917,-0.22071421402879565,-0.20008344174730297,-0.5991719030092497,-0.5511224832056669,-0.621059481268027,-0.697086777360461,-0.5853117161580812,-0.6466019228581459,0.06999822440648273,0.1620627382879931,-0.31255674054429505,-0.2013426501130482,-0.0904271425569334,-0.06904791845025215,0.4550888452371282,0.6582978273157423,0.004752806393689468
1997,,0.0039980199804858785,0.2612959777274213,-0.11300621388042487,0.1529055015529721,-0.38663586551189155,-0.2905645927533911,0.029688542614280777,-0.00029253174937338144,0.46240304300673074,-0.6578628900955152,0.4439753404117752,0.6316217294632054,0.7162797631389992,-0.41912406579978523,-0.3261662869387365,-0.42583053045404995,-0.3886834686139409,-0.2658628728160011,-0.1560342528905494,-0.08752162696308119,0.07909383096217226,-0.3827748837921874,-0.5973988676723607,-0.4480781378200618,-0.012336147221219562,0.03140069050553507,-0.19698314342763723,-0.11027506705500656,0.412979753746896,0.5721678149079139,-0.20409726495608282,-0.17372384782893135,-0.16819785786106678,0.19535758602889786,0.19173223180203536,-0.2578465202714355,-0.20401361042178934,-0.0819709461506406,-0.4418719932521853,-0.5971346914911067,-0.5398494620823797,-0.8056956003965752,-0.7609429825734537,-0.7989570677596518,0.17646436825828715,0.27582693034003114,0.23952781809631318,0.5588316650223177,0.624165345910562,-0.11929177995786944,-0.16161860050573296,-0.1298323007521347,-0.052926602855620786,-0.05661350002883836,0.03261911247648186,-0.33563805753531284
1998,,0.18337599760432255,0.44041853325547464,0.3847164349840284,0.6730505648398903,0.23494680716459726,0.4217613831959781,0.7759900939440811,0.9017056707790871,-0.17416121879119117,0.17205165908475095,0.4656316518872359,0.6700930652357542,0.7286138748796134,-0.15639528234473232,-0.11536802540965851,-0.19437481564028047,0.03848658815154948,0.1572096319330072,0.5873078596711494,0.8821842163392901,1.1009218716555793,-0.2971389854118627,-0.47647465619644436,-0.26901710029499526,-0.4102331821667633,-0.3717938887366259,0.18414326205321885,0.2729480590821467,0.13032152776840888,0.3127156981028705,-0.038405091028778315,0.022745327326788356,0.025349828432645438,-0.4120689939733708,-0.4136502714810675,-0.1467754720051957,-0.09401696805200999,0.06867338025526237,-0.1997051167248003,-0.3500612620174408,-0.32156433384167826,0.3112639098131851,0.3895832062755247,0.3687884423939636,-0.1809100453233512,-0.06552673591652791,-0.1231368248354272,-0.006860853918091436,0.11642380401766417,-0.007694256954074774,-0.026112784747141404,0.3042892634423211,0.3986241399339292,-0.08116297919563209,0.022749184665087796,0.4987172522683636
1999,,-0.10565659070994116,0.12107058966652318,0.630546780614317,0.9286854936434352,0.027488946087345312,0.17269959067430563,1.0179150705553823,1.0658732841874965,-0.2667979960679858,0.6940039603679296,0.3940453994431721,0.6536565709223581,0.7563699273933153,0.841131331785796,0.9404100731976897,0.8286158728753321,0.18394435990572333,0.3285070290762704,0.062267948806379536,0.20573781596154816,0.37835024522754424,-0.9542015681854892,-1.1011226664503866,-0.94382723274407,-0.5015973197204531,-0.48602837019965506,-0.4602835594420114,-0.37037558582591856,0.018279086596216132,0.18036078898111185,0.16705934960222635,0.23200611994922582,0.24016175054949684,-0.4320640051159117,-0.45085020690643063,-0.35745014654009566,-0.35358090182098323,-0.1980095263614814,-0.33936573422223404,-0.416231515823398,-0.39845577250439845,0.47353668487423306,0.5664794388626078,0.5593326448065739,0.30497145598815223,0.3424540249409631,0.319368661819631,-0.4415781861745245,-0.3497317436600085,-0.42115520724647126,-0.48271771783708317,0.08694120279952244,0.17093984748453295,-0.35064340446857756,-0.25770752622005944,-0.08817916312719376
2000,,0.3004716440140669,0.5394483345763135,-0.25402501521701737,-0.046328212929587664,0.25562946978003964,0.45251893065300663,0.023457714063454205,-0.019829851263629905,-0.5189732380348815,-0.08459399330445905,0.38177527496470276,0.635151980326107,0.7214639824298033,0.3134355386825973,0.36791718142446683,0.27563934827832526,0.22328354949124218,0.39152656380988304,0.01900633400003926,0.1868870360491357,0.328830360308082,0.15265553432107026,0.10036889509087388,0.45567739868167223,-0.8850227241690121,-0.8329119744844675,0.1613580122995515,0.25675300772329024,-0.10501501367306076,0.09722785468958506,-0.31814221038124657,-0.27857744148979435,-0.30118696224957375,0.02583057588206117,0.009445353050857364,-0.04561209008907241,-0.025797516705246437,0.11725697472982688,-0.1383881678471326,-0.3069300661129617,-0.27208300070561364,-0.07369216138587831,-0.022357221211443346,-0.03238974180161591,0.2931256640068298,0.4248710642134981,0.36894416394796536,-0.2681765822319164,-0.22593676116790107,0.07665669201733749,0.06990678384863713,0.505794454021192,0.5907647071037943,0.024241485456315104,0.18938708510031432,0.12091508989168887
