longitude,latitude,val
-15.0,12.9375,22.387345703696873
-15.0,12.974999999999998,22.377430346475062
-14.962499999999999,12.9375,22.386567036818008
-14.962499999999999,12.974999999999998,22.37879169983411
-14.925,12.9375,22.354401030332404
-14.925,12.974999999999998,22.38281574833129
