day,mean,min,max,var
1,15.981055492316374,13.531781514485706,17.05231374104818,tasmin
2,15.523334799872528,12.908935546875028,16.77934595743817,tasmin
3,15.49091227637399,13.45868265787764,16.68227284749351,tasmin
4,15.526636592763287,13.387712961832696,17.10422185262048,tasmin
5,15.385000559488953,13.425355122884147,17.701827596028654,tasmin
6,15.281265533447293,13.970317026774117,16.877567240397156,tasmin
7,15.26577785915801,13.413514200846388,16.78900604248048,tasmin
8,15.62525133260093,13.56113052368166,19.277116699218777,tasmin
9,15.939333492702932,14.37158660888675,19.655495707194035,tasmin
10,16.24905815463599,14.31521621704105,21.665677642822278,tasmin
11,16.707705220540387,13.541825256347693,21.640567830403683,tasmin
12,17.07080120569867,14.545426177978527,20.73314336140952,tasmin
13,17.387686362643787,14.579982808431007,24.826826841227245,tasmin
14,16.959457797529453,13.62784398396812,22.240632222493492,tasmin
15,17.185236270480704,15.012984212239607,21.632158304850275,tasmin
16,17.25150280761721,14.827482961018907,21.835383860270195,tasmin
17,17.275748029920816,15.508771362304685,21.74125951131188,tasmin
18,16.8928836848789,14.573719075520861,20.701925404866547,tasmin
19,16.892082264455183,12.939151051839227,21.418055091857912,tasmin
20,17.463827835083027,13.568186340332081,21.841832377115907,tasmin
21,17.604540544213208,14.590635681152378,20.635419362386074,tasmin
22,17.47998656378854,14.104372965494823,21.451085001627614,tasmin
23,17.926736445600742,14.668616739908876,20.922371114095068,tasmin
24,17.43364853632611,15.13218826293948,21.08654001871747,tasmin
25,17.80599081759986,15.010730895996128,21.725996551513703,tasmin
26,18.304009763929603,15.244614206949885,23.7282950337728,tasmin
27,18.035617897881426,15.25544021606448,22.51248555501303,tasmin
28,17.925261845075845,15.344755808512398,21.224435628255236,tasmin
29,18.165816662258596,15.084498341878287,22.152342936197943,tasmin
30,18.128672626359748,15.067404327392609,21.715635935465514,tasmin
31,18.39116036817764,14.304258371988956,21.570613250732446,tasmin
32,18.23018080308704,14.772706349690774,21.559283294677755,tasmin
33,18.555126612345397,15.841032206217458,21.19164667765301,tasmin
34,18.794753996921138,15.002685852050803,21.221157175699886,tasmin
35,18.67899948798288,14.80917373657231,21.861536458333365,tasmin
36,18.5178482191298,15.747230987548855,21.41757573445641,tasmin
37,18.55024758911135,15.71233973185224,21.41757573445641,tasmin
38,19.068710736558725,15.274176788330104,23.219883955891948,tasmin
39,19.00993760592993,15.722783152262394,22.176880137125675,tasmin
40,19.051345574052622,15.392133280436221,21.865727176411962,tasmin
41,18.852647369384787,14.698358306884794,23.259013264973976,tasmin
42,18.253997055053738,13.483036092122424,23.317123819987,tasmin
43,18.25957866660227,13.925489654541025,23.57919474283857,tasmin
44,18.230423000759576,12.197752685546893,25.367193400065133,tasmin
45,18.335007575141084,15.070802612304723,24.506561686197955,tasmin
46,18.472726047092035,15.380977579752633,25.04332463582361,tasmin
47,18.50878126525881,15.482876383463568,24.09228047688806,tasmin
48,18.393268413967583,15.068714090983113,24.948968200683613,tasmin
49,18.86533855090674,15.534032236735044,25.60502118174234,tasmin
50,18.47854486160281,15.114678904215529,24.512266184488976,tasmin
51,19.71918261718752,15.488136138916039,26.08902353922528,tasmin
52,19.916538396199567,14.605072275797548,25.89464853922531,tasmin
53,20.05137014092342,14.829540659586627,25.479211883544952,tasmin
54,19.653386539798337,15.110756225585979,26.46037119547529,tasmin
55,19.694589945475283,15.104443257649763,24.283908386230497,tasmin
56,19.999135504828583,16.620878906250038,24.211041666666688,tasmin
57,20.004668123033337,18.54613123575849,25.099559682210327,tasmin
58,19.967764707777256,17.686254374186223,24.41562530517582,tasmin
59,20.848298753797774,18.59625493367515,25.68942885284427,tasmin
60,20.30809017971465,14.377175496419293,25.671728515625045,tasmin
61,20.735824330919073,18.71470316569014,26.37629801432296,tasmin
62,20.545900156656923,17.27681589762371,25.19743031819665,tasmin
63,20.291723122490804,15.44965148925784,24.14955240885421,tasmin
64,20.703188807169617,17.72789230346682,25.060340270996125,tasmin
65,21.166504745483415,17.480962931315105,26.559907938639356,tasmin
66,21.364790807088237,18.742919972737656,24.2680451456706,tasmin
67,21.331874304877417,19.134000854492218,26.513401184082056,tasmin
68,21.551386805487763,19.409501800537146,26.39845368245443,tasmin
69,21.65222610161678,19.076478169759127,24.94482005615235,tasmin
70,21.56390036376955,18.80684102376304,24.52836903889977,tasmin
71,21.393769975450326,19.29134435017905,23.56168492635093,tasmin
72,21.280785944620796,19.010847066243496,24.600616963704464,tasmin
73,21.142410104488818,18.653806304931663,22.273527984619164,tasmin
74,21.589569785224093,20.409056803385436,23.113842366536478,tasmin
75,21.733191665649436,19.65139836629233,24.555850321451867,tasmin
76,21.563717497083903,18.311653442382823,24.63734227498374,tasmin
77,21.870090554843507,18.673917185465523,23.878341420491562,tasmin
78,22.27958253987633,19.882247721354208,24.20360707600913,tasmin
79,22.728960059492337,20.266733551025407,25.777875467936223,tasmin
80,22.77132645840117,20.613312072753928,25.43879974365238,tasmin
81,22.957010320027692,20.53972412109376,25.90708180745446,tasmin
82,22.91592887200252,20.5516161600749,25.5165877278646,tasmin
83,22.89297117445206,20.679825388590512,25.433512878417996,tasmin
84,23.0227252876621,21.02774693806968,26.06924916585291,tasmin
85,23.08605083562217,21.08233525594079,25.30038579305015,tasmin
86,23.098995112101253,20.922579701741558,25.000393727620473,tasmin
87,23.03442752753366,20.331132761637377,25.1126088968913,tasmin
88,23.25981210835777,20.591606852213555,25.19247355143231,tasmin
89,23.16349728732641,20.949579111735044,25.52690582275393,tasmin
90,23.02117510150488,20.95101537068688,25.676509602864616,tasmin
91,22.744175859239395,21.01347381591799,24.813257191975964,tasmin
92,23.084912855648486,20.69864415486657,25.050741017659522,tasmin
93,23.43124582417808,20.734752604166697,25.993127695719426,tasmin
94,23.947581607394774,21.481081339518244,26.23907623291018,tasmin
95,24.139242742631723,21.562618713378935,25.832408955891964,tasmin
96,24.126972028944248,21.612885386149117,26.312186431884783,tasmin
97,24.06099718390573,21.754231516520207,25.85880045572918,tasmin
98,24.223964343600823,21.075963999430353,25.974906107584655,tasmin
99,24.086727272881422,20.88330383300784,26.510867462158227,tasmin
100,23.955670669555683,20.921399180094426,25.637526702880876,tasmin
101,24.15291858418784,23.03466120402021,27.527319386800144,tasmin
102,24.329189534505232,23.002291412353543,25.74951161702475,tasmin
103,24.32656908162437,22.69294270833335,25.894935963948598,tasmin
104,24.324953308105492,22.615105438232444,26.09739364624025,tasmin
105,24.217926836903917,22.042587483724002,26.122853274027506,tasmin
106,24.372243599785723,23.117043100992845,25.693427124023458,tasmin
107,24.526281433105492,21.97567815144862,26.490572713216153,tasmin
108,24.612137378268798,19.158053690592492,27.249716542561885,tasmin
109,24.68810569254559,19.158053690592492,27.276345367431663,tasmin
110,24.67207350328236,19.8315664672852,26.683678690592483,tasmin
111,24.807001254611567,21.053820902506555,26.80528589884442,tasmin
112,24.758409388410804,21.960369364420586,26.613071492513047,tasmin
113,24.69104062398277,21.334656321207717,27.357411295572927,tasmin
114,24.740829888237876,22.421411437988326,27.11681808471681,tasmin
115,24.90610171339249,23.093303934733076,26.942749277750654,tasmin
116,24.935773841010228,21.172375132242866,26.771448211669945,tasmin
117,25.373134880913653,24.188330586751324,26.848821919759143,tasmin
118,25.18611371443009,24.275443725585955,26.58198496500654,tasmin
119,25.367498657226587,23.679945831298852,26.948974355061864,tasmin
120,25.13473966217043,24.00853352864586,26.633093058268248,tasmin
121,25.193937933180095,23.937382049560558,26.90936274210614,tasmin
122,24.92183509487578,23.84761917114261,26.395812123616555,tasmin
123,24.974760811699785,23.668614095052117,26.476325581868526,tasmin
124,25.021209860907685,23.22195002237957,26.80166646321618,tasmin
125,25.07943950117325,23.28135203043621,27.19746939798991,tasmin
126,25.03586729443022,23.44536621093752,27.548278049214662,tasmin
127,25.254814531114388,23.444558207194024,27.056750081380233,tasmin
128,25.21863596271093,23.373211568196627,27.051346181233743,tasmin
129,25.038374382866778,22.96450261433921,27.336588033040385,tasmin
130,24.916328999837265,23.224771016438837,26.82611541748049,tasmin
131,24.981185362074132,23.080365041097014,26.9288930765788,tasmin
132,25.181861136542448,23.535728861490913,26.848696950276707,tasmin
133,25.18717889573841,23.2903754170736,26.741414082845058,tasmin
134,25.29161786409169,23.686238098144553,27.193765411376972,tasmin
135,25.359468237982878,23.600620371500685,26.964649149576854,tasmin
136,25.312105095876078,23.428687540690124,26.91233139038087,tasmin
137,25.181495403832354,23.158960825602236,27.46449289957684,tasmin
