year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
2011,,2779.8720597278375,2810.345181180374,2773.7060753705796,2725.2951197009165,2775.2725460693923,2848.526161184977,2715.515644127911,2766.378098707592,2769.8309923663687,2795.6692712042063,2725.6331863281744,2781.860525112175,2836.4398293820486,2795.202618136522,2738.51877472539,2781.931437651863,2802.492695261523,2787.291356149824,2817.239361952579,2740.0209670769036,2710.1868607377037,2758.818104602046,2747.5651271488164,2781.867254799303,2813.331947737424
2012,,2715.9947086111965,2787.344381276844,2723.67996100855,2772.571163917726,2762.9212721071194,2797.586853830955,2758.5177580947616,2786.6129474280465,2775.4562262437044,2758.901389975876,2760.086747550833,2801.2954139477642,2790.985831501003,2834.3397474785065,2770.95052417788,2739.9607772189233,2769.371896028977,2722.924073630656,2758.9530576316197,2808.0391734702657,2672.5022051498313,2791.629129774096,2753.3575142761765,2744.291075800322,2706.1695376386
2013,,2710.617541412307,2706.826764542048,2741.1233850207536,2783.162507033121,2829.102842559716,2810.65259375512,2769.5850072784683,2757.440064758104,2764.836314231257,2795.879888907717,2787.27092006677,2780.1259010792014,2782.9512361215184,2842.5314203350536,2706.847034336268,2759.6656368740237,2780.1677258837894,2746.9176549930667,2731.9734180316714,2734.786167217264,2719.160397776072,2805.332776117441,2733.659921326203,2722.4942858293193,2769.812607228058
2014,,2757.818262019855,2705.1575419758406,2761.444091102085,2772.3300596327713,2845.533181651932,2828.192064330595,2730.6398536887555,2746.67904254345,2783.8183805008375,2750.082288965497,2820.3224932387566,2802.4612463271965,2743.5439428090854,2837.0329267050297,2768.753016660637,2820.578237669253,2802.4227345367785,2773.179736703543,2715.9140416169,2758.1316389256167,2768.354895912314,2758.5131068821206,2790.057499664363,2731.557792617279,2778.5734743692574
2015,,2781.1851328717435,2733.6237408744887,2765.4985758676667,2761.3135737847792,2838.0687783121525,2786.0846438823696,2733.6932772145133,2751.172407093381,2765.133211688093,2748.618567801388,2746.575521598563,2751.1976879855283,2849.3982261635397,2768.669221471098,2756.118468392555,2786.418034139949,2801.276754293261,2830.9360898400632,2771.6223618831177,2787.7603655991566,2731.241714287817,2683.273411262504,2769.1905098847747,2817.767422296276,2745.046099307719
2016,,2762.1021734259193,2824.541935973095,2756.73056798933,2786.8735211808594,2821.834449078248,2817.336243955769,2766.701328885904,2763.8606423447177,2801.2423596887925,2766.353665876714,2801.2096213833024,2783.149425011538,2845.6979951395533,2712.1632640176663,2770.068270243138,2765.4460432608544,2811.669157919117,2725.472147069321,2774.3536769680236,2814.4649443060503,2721.0760184658034,2786.1342272622637,2836.010430529359,2759.4774225525,2741.9626889486062
2017,,2807.918389193173,2707.294090375922,2768.957847608955,2765.6545209114497,2785.3182637007417,2837.4358231900146,2773.8929544850857,2716.98228589605,2815.6425977099066,2831.3178762482216,2783.583803005273,2750.427732384341,2754.354040556212,2800.2932112154645,2759.0087866254685,2743.3093651757367,2812.7612421751996,2758.0884970689185,2705.644767637887,2800.217020585828,2736.311197713661,2723.553088063472,2770.2130811408115,2755.3740250369738,2752.7101721009753
2018,,2723.0621497132984,2789.0345631367286,2717.513224796757,2766.2310537330527,2817.114815268242,2867.952276501052,2741.8349658048537,2739.506477132943,2789.866157679056,2726.123871823453,2754.0724844087217,2752.556338677596,2762.7266488872956,2824.6611044526944,2850.214304710405,2782.5974871866306,2817.229269129451,2740.7633929349563,2740.908628040357,2812.735025209026,2686.870595116909,2775.4621763002433,2825.3189063327577,2835.9233083358017,2753.170094389949
2019,,2749.6157272931137,2796.400168932161,2775.851633042137,2739.0775340997643,2780.5453447106065,2887.2407104473546,2763.317732278874,2754.3252335935467,2767.80208434337,2726.9954783622725,2791.8129760856377,2759.132016004229,2775.1664773931666,2833.4105196822543,2745.1147829366896,2805.387115572208,2778.027209225631,2749.572432004638,2789.513620488921,2787.2216500786703,2764.124630222484,2748.2754261216196,2834.893495800328,2779.646662006806,2800.924448101297
2020,,2786.607445718892,2781.7795085646126,2745.252247843024,2759.8473450933084,2811.4332072433485,2795.3541299165668,2727.7280261645415,2783.913754280178,2798.987186128648,2759.0398090004105,2777.504546530807,2750.7945560990534,2822.2055140086013,2854.7204381508286,2730.2812476757977,2823.7317389817167,2834.5847353905197,2792.991445762745,2727.3199934908744,2792.0948650977334,2759.9732743597674,2778.4273628599803,2814.2893807552705,2754.917177740022,2815.839466710157
2021,,2775.312464698806,2782.7487092394695,2739.9441318426725,2799.7305829323127,2746.3842851939976,2845.7020342092414,2717.6937834004334,2754.946897274625,2757.4360676749507,2747.2411043864668,2791.0413837323613,2757.5978197554455,2798.9086545845216,2768.9548346411134,2814.359976684787,2772.1924769331604,2775.6830556566033,2758.0129106226723,2822.8344668078767,2884.1793014187406,2723.6147977602254,2785.4562730676903,2768.4098934043527,2775.768439500742,2737.8814151361853
2022,,2770.361654415465,2762.762462489633,2770.1272024034283,2784.266233849543,2799.644834655031,2880.113196801864,2757.423924357067,2793.18389333016,2727.3599914136144,2819.536952847054,2823.6729176895765,2735.4285261312784,2713.2127066252415,2839.096942083253,2808.2895411530535,2738.8681240046885,2836.027320033771,2746.7809152134855,2769.575953948313,2810.785280716788,2700.2246317783574,2823.205254277522,2800.0820179154944,2803.6944662905717,2854.120657809906
2023,,2768.102109622371,2779.875630554959,2784.107337482698,2798.2369285553264,2779.7323951158955,2881.5922643058,2771.6457813569837,2834.4287627080867,2834.8942389878225,2797.1020534795393,2809.7555061214825,2832.434687058754,2717.5601097276117,2819.19802453248,2796.8649096182435,2818.236787331282,2889.2326583365434,2746.0205070909064,2748.551078582923,2801.838017185166,2747.122371429497,2844.7304499082366,2749.9759006348218,2745.291423787498,2762.8214468588
2024,,2807.0073763673076,2808.6040982510117,2749.757378629907,2765.5645439972063,2854.920859474101,2911.5500284153136,2660.284666051682,2788.6479266221154,2806.4436151020404,2756.9169374526386,2772.768654293388,2712.220608930891,2792.5725000625953,2851.4670072363115,2795.042606786235,2789.33513349505,2787.9376068747274,2730.0252706355436,2715.734695493111,2831.0642699388445,2759.8929532422662,2812.353365530831,2817.5591060390984,2790.9115309829517,2763.45488673759
2025,,2777.945338321857,2775.6930404880445,2800.9319490149296,2739.147490577369,2812.80618839819,2864.940538433353,2786.3761743764576,2791.2925377616098,2815.225299981041,2812.818136144748,2804.336448977572,2732.2504846335755,2788.4240347823707,2803.4721151096255,2744.3714926822963,2750.9182428191707,2852.8997254457336,2749.3868903744883,2731.068470104745,2806.070959883768,2750.7069760400095,2738.9191452403225,2831.667203758989,2805.438990317736,2723.675472301961
