year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
2036,,536.7027386366208,542.0649370361712,603.2325800536505,642.384267337336,901.6117762669651,972.5325552514041,625.2007097987007,674.0393149839279,673.9908677719213,447.0241754331455,436.4807748467156,639.4791230703981,683.5551909609226,718.8831347436076,646.3313975910237,628.725518230081,678.9579694297613,616.9539983988197,581.2090574708418,624.7110524013383,481.14989634623635,551.0172448693315,474.87689006335086,657.1876482623061,715.093623342374
2037,,535.5371839834152,547.9270236323232,677.3713927260233,620.434968332032,887.4212413160676,924.5270363438835,680.2779630041878,698.7193663303419,702.643966996478,456.74240257243764,462.92468053952143,628.0429650863862,682.7472551077353,669.479170566241,700.7815071023888,634.5354012613557,668.3552120227528,622.0498627348934,593.3453783193731,624.9021308554893,518.459235936808,499.60702053660134,536.4633401843071,694.4165213523556,645.7691623840533
2038,,516.8586189008056,569.2333513690937,648.6415965988085,667.8420450624785,910.422292776826,954.4625013585514,651.3707854978202,660.8523719887908,675.7304354201897,469.0796297489228,464.38372882456815,624.8020045799535,692.9489222044263,659.7742598936152,683.5406175861167,660.1893015450364,673.0294531152344,611.6279020260749,611.1433338101674,637.8246906296968,505.939425146199,459.5567967668326,518.9745796538159,659.9924556500141,697.0703978564748
2039,,552.6020203801131,558.2648335794834,630.2714183252142,680.7137945757586,867.2003517204998,979.7171703961667,635.9437685716789,645.7580927585987,714.5556402473353,444.11732813568005,461.5762783245191,633.2966732798718,646.7674686710961,670.159330715529,611.7392227677246,668.8991932886006,641.9272408419397,600.6696219351597,603.3563478501133,674.2550280005307,496.20272388936655,495.07736294866845,534.2476988023677,688.9710754276462,675.2626645268119
2040,,536.4879055604374,523.5518691808488,634.2801393565878,651.8682869340832,889.2099229710452,940.4220600075532,596.7030888564645,711.5438830051012,689.9992702739746,408.10975517842235,450.0932014088703,617.5361989886574,655.4986429951155,707.3030025782136,681.7113902436372,634.1928225817464,653.7837149824641,615.0481876457438,608.7961042396105,617.7479414148888,516.0272620226192,493.9384068028394,492.8847994526386,652.1073372838928,635.3244676846848
2041,,506.55671794426235,515.0123725426679,620.0580186669426,652.1908910605766,909.0663264905852,943.5312228609837,669.6944966811648,641.242522860583,688.4523227280574,441.89787555799876,449.0170232186151,596.6762020207011,648.6131317149288,648.7477212903755,682.2582569043752,639.105971746174,657.3408613372485,650.0412185756686,642.6725350504494,667.0661585390903,522.3332860209375,544.0012389964963,503.82430937319987,649.4021977164543,618.3053040939353
2042,,494.1161915524058,534.7625987001898,648.4902379760861,690.3087250359317,843.8227943816805,945.9912436113141,658.7649898696386,673.4032789021039,684.0330976402256,414.57789023298074,463.99326088645694,666.4209584105593,617.2318791895882,665.8733176268088,667.79935068242,638.669234265557,654.1348440924871,523.7961138048522,650.8511355767419,634.9700919759985,506.36661899040246,528.2527595769584,514.3660136025924,631.9600421902201,650.2859035220445
2043,,531.357810159287,527.7717438081654,629.2418772839101,640.4333157631045,876.6862712984753,949.2260476004353,642.5437000613042,674.1207034817758,644.3871143516608,406.6596026677348,454.28527743170207,655.1150027990384,614.7111554263447,658.0001419050463,677.6078536876435,647.2422373788013,706.9994468213349,570.2710368739631,597.549027733307,662.1846935722274,546.4238170826125,486.4689277116627,511.00986398508576,624.8079214863301,653.245163744919
2044,,531.7576237916364,533.6866984227713,648.0794282723346,632.3762307272204,891.9845659933485,926.1182206143549,624.8802007581749,639.9483998581559,685.5930441286782,442.2036945418404,433.5531782116882,645.3539450086209,646.1611913052343,646.8378187149578,662.1004862179866,633.7543244643434,695.2203148549102,561.3027135377015,568.8730528269648,669.8295275436885,494.6657219583417,513.9531294005501,475.50360879257414,718.1630811021037,643.3082254851724
2045,,525.5760435794623,526.1573773230793,645.7358576169413,647.2985932345605,918.2372122488719,920.4487071825438,677.915780721471,691.9587950175264,695.2445613530604,399.514288230137,461.23557771135575,641.5718264601328,640.4185335678467,655.5241455377254,642.1070482555247,648.1486214595193,668.7101774882703,599.3953361408712,605.3818868983417,638.3554033966061,509.9537724531219,494.7920914823085,466.1709000948981,697.5001923864438,670.2529795021314
