day,mean,min,max,var
1,6.692510431332959,6.233683522361204,6.935563528024393,evspsblpot
2,6.736598228831727,5.689502627789256,7.5082405636383385,evspsblpot
3,6.848688935549815,6.418624012309922,7.400243933913463,evspsblpot
4,6.825026948063271,6.539249878659901,7.364825164795772,evspsblpot
5,6.818778526461032,6.276210649064709,7.41267116178044,evspsblpot
6,6.965334940786894,6.666588269350165,7.574513581776341,evspsblpot
7,7.052877257224357,6.59495719711396,8.078085447657168,evspsblpot
8,6.893309442615234,6.24872831478184,7.843105070049575,evspsblpot
9,6.727662372721153,6.152347167864871,7.6763858853542715,evspsblpot
10,6.747087474551737,5.918940959211622,7.485736462779834,evspsblpot
11,6.974971447601294,5.692274957127661,7.804007062630094,evspsblpot
12,7.008359759251954,5.27323751608824,8.22664907100795,evspsblpot
13,7.222605041747493,6.280206625698974,9.041556249425964,evspsblpot
14,7.38597503390151,6.381677610205942,8.728702835759618,evspsblpot
15,7.2678725882643365,5.795485823344248,8.798917883667198,evspsblpot
16,7.0260486340431765,5.830399524126371,8.38887089765629,evspsblpot
17,7.024623488025743,5.637293588932245,8.403383271287524,evspsblpot
18,7.300959005148308,5.955552360221238,8.600776033912629,evspsblpot
19,7.384476428317371,6.13917161702188,8.813191360566176,evspsblpot
20,7.241345935259075,5.85308891968574,8.820352748539714,evspsblpot
21,7.391746767896586,5.593553958846311,8.677194480387158,evspsblpot
22,7.43800864140397,6.169789597915866,8.472518539963326,evspsblpot
23,7.50606931142888,6.320194514240007,8.317928772458053,evspsblpot
24,7.652399664350668,5.762055853133483,8.707145073818191,evspsblpot
25,7.660346741611202,6.417201427147968,8.768235263950102,evspsblpot
26,7.778797868638131,6.652568645111306,8.868261921847472,evspsblpot
27,7.8236838897595335,6.681185237201298,8.879610995671117,evspsblpot
28,7.965296094730664,6.143770078356673,8.738394170601099,evspsblpot
29,8.142289380360614,5.710329927054585,8.830388250066642,evspsblpot
30,8.28704648240136,6.339788619387956,9.131966364160169,evspsblpot
31,8.372348582114244,6.0906298483632,8.910405755199696,evspsblpot
32,8.358363931834466,5.6592824433177356,8.74287720393827,evspsblpot
33,8.392665019135181,6.671821627003587,8.982219180219325,evspsblpot
34,8.227761231805175,5.440045585956169,8.81244945194553,evspsblpot
35,8.395116267508572,7.012266734029091,8.865435676415231,evspsblpot
36,8.502816670705029,7.103422236192006,9.42706727616014,evspsblpot
37,8.316739573573333,5.6349261499267636,9.260758715782734,evspsblpot
38,8.399521568397732,7.041193813015219,9.35009669605693,evspsblpot
39,8.496768099709264,6.277457528173393,9.667158449380803,evspsblpot
40,8.461890265255352,7.505115099924763,9.426402812476091,evspsblpot
41,8.64914249422942,7.654565219732518,9.261536044993036,evspsblpot
42,8.814609763852562,7.83140257453898,9.299861791768068,evspsblpot
43,8.868187114639618,8.248750767943104,9.598107302681573,evspsblpot
44,9.011342644789304,8.209774979333178,9.852942884576594,evspsblpot
45,9.20237503425186,8.136811816827423,10.017421641108147,evspsblpot
46,9.180318234637241,8.306518460378944,9.91263561808708,evspsblpot
47,9.13736759101033,7.702903168944373,10.082620770292337,evspsblpot
48,9.200774453243097,8.175945618501542,10.083535623967935,evspsblpot
49,9.183668393758236,8.075031503410052,9.97605534231385,evspsblpot
50,9.318844343488706,8.407127374245306,10.141497794998154,evspsblpot
51,9.210642689593234,8.603261783116155,10.005444408495618,evspsblpot
52,9.22272468928249,8.481471787045718,9.919349189021087,evspsblpot
