year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp26,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp26,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp26,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp26,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp26,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp26,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp26,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_NOAA-GFDL-GFDL-ESM2G_rcp26
1991,49.5,53.0,53.0,49.666666666666664,49.833333333333336,67.0,67.0,33.166666666666664,49.333333333333336,43.833333333333336,43.5,35.166666666666664,55.666666666666664,54.5,49.5,50.0,46.5,58.833333333333336,61.166666666666664,59.166666666666664,52.0,49.0,49.0,40.333333333333336,37.0,43.666666666666664,47.333333333333336,45.0,39.833333333333336,35.5,35.833333333333336,34.333333333333336,57.833333333333336,59.333333333333336,60.0,61.166666666666664,60.666666666666664,48.5,46.0,51.0,48.666666666666664,51.666666666666664,50.5,72.5,72.16666666666667,68.33333333333333,56.333333333333336,50.666666666666664,64.83333333333333,64.83333333333333,51.666666666666664,57.5,48.166666666666664,48.166666666666664,60.0
1992,,84.16666666666667,93.66666666666667,70.0,70.0,55.0,54.0,67.16666666666667,55.333333333333336,59.666666666666664,59.5,59.333333333333336,51.5,54.666666666666664,51.0,38.833333333333336,39.0,52.666666666666664,48.0,46.333333333333336,44.166666666666664,41.333333333333336,41.0,48.0,48.0,62.666666666666664,64.66666666666667,66.83333333333333,71.33333333333333,44.333333333333336,44.833333333333336,44.833333333333336,43.833333333333336,43.0,40.0,41.166666666666664,40.0,35.5,35.0,35.0,56.166666666666664,58.5,58.5,45.0,45.0,45.0,49.333333333333336,54.833333333333336,80.66666666666667,75.66666666666667,49.166666666666664,50.333333333333336,47.0,47.0,56.833333333333336
1993,,90.33333333333333,92.33333333333333,76.5,77.0,52.5,52.166666666666664,49.0,45.333333333333336,49.333333333333336,48.833333333333336,48.0,39.0,34.0,34.0,57.666666666666664,57.833333333333336,47.0,46.5,46.0,70.66666666666667,64.5,63.166666666666664,57.666666666666664,47.833333333333336,49.666666666666664,53.833333333333336,53.0,55.166666666666664,50.166666666666664,46.5,47.5,42.166666666666664,43.0,35.833333333333336,35.666666666666664,35.333333333333336,54.5,51.0,51.0,43.0,46.333333333333336,43.666666666666664,63.0,62.0,65.0,48.333333333333336,41.666666666666664,67.0,65.0,53.0,52.0,71.5,67.66666666666667,55.0
1994,,67.5,75.16666666666667,59.833333333333336,59.5,52.166666666666664,54.166666666666664,45.5,49.666666666666664,54.833333333333336,52.833333333333336,52.333333333333336,37.833333333333336,35.333333333333336,34.666666666666664,58.5,58.666666666666664,48.0,48.166666666666664,51.833333333333336,54.333333333333336,51.166666666666664,51.0,43.166666666666664,41.333333333333336,64.83333333333333,64.0,36.333333333333336,42.166666666666664,67.66666666666667,61.333333333333336,70.83333333333333,53.0,53.0,61.0,66.16666666666667,68.66666666666667,47.333333333333336,44.666666666666664,50.666666666666664,61.166666666666664,57.666666666666664,57.333333333333336,74.33333333333333,78.16666666666667,75.33333333333333,48.166666666666664,47.166666666666664,64.0,64.0,39.666666666666664,36.666666666666664,59.166666666666664,55.833333333333336,66.0
1995,,85.5,86.5,94.66666666666667,90.83333333333333,55.0,55.0,59.5,36.833333333333336,60.666666666666664,64.33333333333333,57.666666666666664,42.0,41.166666666666664,42.833333333333336,44.833333333333336,40.5,53.5,49.666666666666664,50.166666666666664,61.5,59.666666666666664,60.333333333333336,40.666666666666664,44.0,49.333333333333336,50.166666666666664,52.833333333333336,52.5,69.33333333333333,66.5,60.333333333333336,33.0,33.333333333333336,61.833333333333336,72.0,67.0,41.333333333333336,35.0,39.666666666666664,56.5,55.833333333333336,47.0,54.833333333333336,58.666666666666664,54.666666666666664,58.0,59.0,64.0,64.0,53.0,52.166666666666664,54.833333333333336,52.166666666666664,55.333333333333336
1996,,65.0,65.0,64.33333333333333,63.666666666666664,45.0,45.0,58.166666666666664,23.5,70.83333333333333,72.0,67.16666666666667,37.0,37.0,37.833333333333336,43.833333333333336,43.833333333333336,60.0,59.166666666666664,50.5,83.16666666666667,78.5,75.83333333333333,60.0,57.0,55.5,57.5,42.833333333333336,46.5,75.0,71.16666666666667,70.0,66.83333333333333,66.83333333333333,38.666666666666664,41.333333333333336,41.666666666666664,85.66666666666667,75.5,79.5,51.166666666666664,48.166666666666664,46.833333333333336,42.166666666666664,39.0,37.666666666666664,41.333333333333336,43.5,54.166666666666664,54.166666666666664,59.833333333333336,52.0,82.83333333333333,81.0,60.666666666666664
1997,,69.83333333333333,69.83333333333333,82.16666666666667,78.0,63.0,63.0,51.0,47.166666666666664,46.5,44.833333333333336,42.333333333333336,56.0,56.0,56.0,43.5,47.833333333333336,58.0,56.166666666666664,55.0,48.666666666666664,41.166666666666664,41.0,45.666666666666664,43.166666666666664,59.833333333333336,61.666666666666664,50.0,49.333333333333336,45.0,44.666666666666664,44.833333333333336,55.333333333333336,56.166666666666664,41.166666666666664,39.5,40.166666666666664,53.666666666666664,51.833333333333336,48.5,36.833333333333336,35.5,40.5,77.5,84.33333333333333,80.66666666666667,51.833333333333336,62.833333333333336,62.0,62.0,49.333333333333336,51.0,48.666666666666664,48.0,53.333333333333336
1998,,68.0,68.0,87.0,83.0,93.83333333333333,93.0,56.833333333333336,67.33333333333333,51.333333333333336,51.166666666666664,39.833333333333336,79.0,79.0,78.66666666666667,46.833333333333336,45.666666666666664,77.33333333333333,72.5,69.0,69.66666666666667,59.5,59.166666666666664,57.166666666666664,53.333333333333336,59.0,63.666666666666664,46.0,45.333333333333336,55.5,54.666666666666664,54.333333333333336,54.0,54.0,35.5,45.0,42.333333333333336,64.16666666666667,68.33333333333333,70.5,67.0,67.0,67.0,48.833333333333336,54.333333333333336,53.333333333333336,67.33333333333333,66.5,60.5,60.666666666666664,50.5,45.833333333333336,67.33333333333333,67.0,44.333333333333336
1999,,62.833333333333336,65.83333333333333,82.5,82.5,77.0,72.0,38.5,51.0,64.5,65.16666666666667,58.833333333333336,49.0,48.5,48.166666666666664,46.0,46.0,55.666666666666664,49.666666666666664,48.0,42.166666666666664,38.666666666666664,37.833333333333336,38.833333333333336,35.166666666666664,41.0,40.833333333333336,45.5,40.833333333333336,56.5,55.166666666666664,53.0,32.0,32.0,39.333333333333336,40.166666666666664,40.333333333333336,40.166666666666664,34.5,34.5,44.833333333333336,39.5,45.166666666666664,59.833333333333336,60.0,57.166666666666664,62.0,61.833333333333336,57.5,57.333333333333336,55.5,55.0,36.5,35.5,49.666666666666664
2000,,89.16666666666667,90.0,58.5,54.833333333333336,40.5,40.0,39.833333333333336,32.166666666666664,63.333333333333336,65.33333333333333,58.166666666666664,41.166666666666664,36.0,41.0,57.833333333333336,58.0,58.0,52.333333333333336,57.0,98.0,94.16666666666667,92.16666666666667,45.666666666666664,41.166666666666664,42.166666666666664,39.0,46.5,47.166666666666664,40.166666666666664,39.666666666666664,40.166666666666664,55.333333333333336,60.333333333333336,28.833333333333332,36.5,39.333333333333336,65.16666666666667,59.666666666666664,61.0,65.66666666666667,57.0,65.0,89.5,96.0,95.83333333333333,42.0,44.5,68.0,68.0,61.0,59.666666666666664,70.16666666666667,68.33333333333333,59.166666666666664
