year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp26,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp26,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp26,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp26,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp26,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp26,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp26,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_NOAA-GFDL-GFDL-ESM2G_rcp26
1991,0.0,567.5133568784331,423.5951705815289,24.102321948327244,-113.42518032197358,-237.29598107085155,-267.3549801883862,-36.73648961251979,-223.5631133399903,-135.5544800297689,-154.25230754843574,-77.81278733636714,139.61919077595962,155.3087271693712,216.08596053320184,49.6222085084064,49.949358443465826,-182.95395803064753,-207.3791997949927,-130.36564228829457,-316.60841062185125,-176.89227454083948,-221.41670602648026,-161.5524017970647,-97.33367794082301,-124.20943953361552,-126.32554975587573,-22.979329369682773,-133.50168825152468,-10.234945660943595,-50.266716209172046,31.16081224513482,-124.51296312211707,-14.457012159333999,66.64294430570658,-83.81562271493203,-62.42939788703552,151.06412312724774,335.8631663128622,231.19516659234478,-18.609389855854033,-42.36192240653827,-28.791366148420366,-156.7094385418875,-256.27190180306854,-107.47949423954424,-139.8700349593223,-51.095682362384196,-427.91486273545684,-413.96592471240103,-62.734698083109606,15.01948159176959,142.26828294676716,190.8678756244517,-13.495299938358585
1992,,-704.9733109740073,-725.232228127107,-547.4189622642601,-522.3710210415048,86.54873520268393,77.14964867607546,94.92243946963231,-45.606179245836756,26.823948920437715,53.44636706959432,112.9876143455208,-310.42972630483735,-278.58682627742724,-223.5554566662587,171.38291092120335,163.74335540715424,-432.7580027227924,-400.97153753967757,-382.0935719720891,-42.47232875005261,69.80168192964584,40.0043209009234,-28.936804250939986,-22.15067318380875,-354.30236710021666,-398.2410032898381,-696.9437237463219,-743.5898381111535,-106.24687523117177,-59.975806606644255,-52.7690946793532,411.4416414170337,303.8708825184458,172.72492358317368,19.215977363982347,60.153642744146055,481.21752671244803,597.407994943401,524.7211939873534,-153.3595253927631,-148.88224655355066,-177.2507146599064,412.94531047165947,219.5064042622173,292.9785768038082,-337.7530710382663,-318.3099906059408,-337.22658014384467,-228.81273461770684,384.4339411729436,559.1453995571028,322.17181508667045,327.5059261531919,-73.78090240735105
1993,,-249.44690114937725,-275.0732416266882,-274.81173185059095,-245.12526799548175,-256.52821184743914,-200.74157460274284,86.241461418972,-70.52641008394403,-284.0423760411925,-293.6690268103886,-318.46470466048606,-154.79114243462345,-94.02041065134927,-25.226233747032893,-1.4610966429424934,0.25346466341079577,-153.78851862736974,-127.0326467364423,-96.84345199960262,-618.0128211455277,-553.3802711739035,-570.684936995827,87.01852456414031,170.584102201321,-94.27533055115805,-124.19261731618826,158.7081820091546,-2.034068577025664,-46.3282435312326,-32.22681697641383,14.106189572251424,-177.92999252387813,-235.4324361791771,404.6971406880375,250.5034717542851,257.91958685057693,-93.97528146017203,-120.1801900099299,-172.82014108383328,-130.11791322907334,-110.59221706039784,-110.70432552052671,-285.95511981878303,-377.5853056024623,-362.1322576850465,-336.0854966285177,-335.3926216467663,-351.99856830891645,-273.134061333854,289.8199255061745,403.69086396346165,-124.85526995207215,-122.41050869057108,-48.24533081089794
1994,,-431.3420234481189,-435.3190801975571,-72.95735412189742,-74.37414996492726,-519.0388107431191,-471.7403285388758,39.32060604811295,-94.29694299710309,-50.5652156453782,-40.50540210104282,-11.380838520438601,-65.21153922329722,-22.558923461343056,-28.13775253260974,29.122207072343144,-13.430142965331925,-469.075911664954,-345.4700332405371,-398.03478396696175,-534.2497522601301,-490.8066211856179,-495.1324949694065,-21.530844594910377,57.33646422969832,-115.15208377967383,-162.09730937167524,-99.69673115676483,-200.81294304679034,-214.62483130630096,-262.84684610022794,-185.28117081029995,107.67778380448317,51.03083147774851,-222.16874986630194,-384.98783677569634,-359.0112305940978,-215.70427183287268,-155.5164371763567,-253.3255687769813,-287.36680880205165,-288.7465151949376,-296.45937776527194,-280.142499702028,-395.93421123720566,-361.7278345393937,-25.6424251373287,-7.82230589414371,-337.3532493318878,-302.4680292504423,-232.35021875941186,-162.88145082913525,-317.65417228369256,-277.89384302875794,-36.3861488722514
1995,,-281.97765093383464,-222.59530994142403,-680.5445426451518,-664.5692151982154,-208.81260355081815,-157.99171307845836,-31.204101114338982,-20.37639988637102,-393.3989154166676,-330.65491719146087,-321.758644185457,-118.5764849016598,-168.39462434695952,-70.67118786406832,-85.91096735184601,59.575935689104654,-206.5213961592134,-205.32040527727497,-161.27284738494063,59.740509282982885,217.61573387183353,25.132943023616917,64.22450828039996,127.89307159624582,-47.029982936011265,-66.30734311840479,-197.31449860304463,-286.5256123051056,-467.9764203221988,-451.9401502722418,-470.07645420404594,454.3673662877013,374.46970134484354,-575.9664588828873,-677.0929835584046,-670.57141761094,16.29701874868897,98.19579042005876,-21.61558292291943,-272.9367721905925,-255.2188293639714,-271.389563674735,-416.2909096620152,-476.3634019253311,-438.5403124749788,66.20597051665118,73.04192878685376,38.23195629687871,115.8081237682768,-200.00231149862861,-94.99819403501783,-32.26373995442009,77.67327624432482,-47.41221233048691
1996,,43.40412148035284,230.6858894152665,-485.1816810740921,-497.1533699492296,202.75721154173561,215.907267058172,91.22549559169897,63.203813854121336,-296.7052959885666,-327.25264880497855,-258.6233758573559,-245.1228872271871,-245.03893784915738,-197.24675618842025,-137.00131674210115,-195.19836326148572,-191.77737121663688,-174.89998884051238,-143.3127346702572,-476.6267179837712,-272.93757031272173,-299.2961457559902,-349.8899778276599,-299.5432340939698,-128.41097390209165,-124.91528485862523,-326.5575619059334,-395.6692396450296,-458.0724670063381,-490.06780943063154,-395.0620859091556,-348.3627790110487,-375.06143428477367,-26.470697392278225,-112.84148072578228,-58.1984175542118,-369.60633577109877,-334.0917944058609,-381.9810493963789,17.671013227441335,19.420121944871426,-22.614157999336157,-75.10402950141861,-197.17118582629462,-76.44282676080593,-277.4566347434601,-308.54196211856504,-528.5884402514549,-468.43060830070124,-57.59998874798475,13.936622758948943,-568.7912780300893,-506.51515460895314,-128.29006062746294
1997,,-254.56446780902127,-289.5312004911668,-183.42667493854196,-225.7875653489234,-276.61285349861885,-197.35808952196624,-76.33812001942306,-175.62627673103475,-51.216914924608545,-105.74927559202001,-34.47614693777996,10.925430140619028,36.74549967747885,165.05422287328383,26.407656405897797,26.777248785901975,-155.94212499848481,-99.13992092361127,-130.25403837325598,143.54696310105305,212.34732444189922,110.85001277776428,61.866632077283384,88.5589470824707,54.775567867656264,59.51199435217768,-287.0567220459574,-331.34556137368077,57.89185984732467,4.1511323685417665,147.13993848788232,-139.1310510595963,-166.48254025319739,248.51480387206652,30.151502721084398,46.77264060013454,82.00598797733028,158.0619036663693,78.9853686863712,241.09072398225862,165.65052005471648,180.6757523480137,-446.4000085767751,-526.0994039384774,-520.9737781680129,-315.7561159522754,-325.0227823040166,-93.24067689840763,-11.250717866811556,-85.61811168424583,-31.89672268058257,-41.084239247537425,94.29895283689962,201.19691108862344
1998,,107.00358829217134,159.1918564078478,-617.0413947978411,-625.878396851948,-804.5314742651042,-794.3816935136681,13.941734668903791,-435.515081026321,-113.29864632952149,-234.17047111154238,-73.30232254109615,-351.28847238959577,-348.23160227030314,-291.1491941590167,-60.51310365769041,-68.77825780797843,-354.0902136618604,-319.0618362422035,-335.5993244972361,-245.40308220641543,-50.912838318766944,-185.46335128528472,-307.0081148083716,-197.34424151672044,-140.44241329941042,-244.17487974826338,454.1763843541139,431.6580237363796,-61.18613640694093,-79.81053192018157,-33.388953148300516,-230.32323438823312,-264.636343130235,-138.98462314868084,-249.3365108886726,-297.16114418225357,-213.3654068350628,-156.87702461302865,-230.37800577286566,-204.70075125203687,-213.06941231461383,-198.02691484397053,-430.2335806475552,-543.7061358552711,-450.94054220487885,-611.160310753675,-617.259482399595,-437.5380202105523,-295.00224633953223,-186.1604529596284,-189.72425010997654,-13.005916346966842,41.25759572491165,-63.52326432588006
1999,,-340.7865860815907,-356.44286044730654,-619.1301778051758,-619.6110805334987,-318.49644275294963,-281.14691020931946,-108.73101453012032,-36.18979223851716,-423.03902014790333,-386.2074180500074,-371.8791459534938,-294.580560286048,-274.84486120896224,-259.3760128965556,130.15821972707727,198.3503577006743,-134.86130402425533,14.151983570734501,-76.30255408108451,287.4083458950338,458.53044015985006,256.74208571335134,446.60151473198425,425.15929361526105,-21.289614415850792,-87.94597801826285,144.58093332416865,60.065168319780696,-286.58395559559256,-230.98262591047626,-215.29649149386194,288.48213064588276,324.9271133897978,2.959863626020251,-115.6059662577436,-125.26841444175443,430.4425326969226,480.1085040087946,449.8478807823926,-156.06617439153956,-123.6976051045367,-178.12551516183066,129.35710794244892,55.34848462517357,104.85182470476775,-276.7465547176822,-265.99620601291974,-91.19845664559807,-56.269779245697464,-326.7355149069798,-177.02403428911657,239.4202828156649,280.500670397465,8.371597750507817
2000,,-332.64121149907567,-339.34957969167476,-6.584322795760045,13.551694872166081,-39.13252314475153,-4.899303675148531,-76.16052894586528,167.60218464401441,-199.377811601213,-227.88025163803957,-191.1360010450602,42.77010259276358,30.984949855877858,100.34874376247762,-119.01568962558372,-115.55062119154354,-55.59221317353786,7.188866320735997,5.211782350319481,-688.4937617065093,-681.2019808335072,-687.4976042647378,166.2256140399063,245.06559350330576,103.55925392019344,54.488728953651616,-270.7596039600751,-328.6613451390532,-3.6367042337890325,-17.165440017091896,35.8682785811111,-189.25667174785576,-328.50397072689555,138.56019163115798,-16.962800308164333,-38.84880371639156,-307.24589463164943,-238.14874728934888,-336.42745346198046,-167.64677411664798,-171.76459428447492,-166.2462458515638,-497.00701631588015,-546.0830434193609,-537.5245512431394,133.46103665924375,134.77358033848964,-99.90175893061087,96.82900417953852,-346.3415199165919,-253.24644495407767,-621.2730339615532,-523.7936423862792,-57.23898595057449
