longitude,latitude,val
-15.0,12.9375,50.88
-15.0,12.974999999999998,51.20000000000001
-14.962499999999999,12.9375,49.93333333333333
-14.962499999999999,12.974999999999998,50.92
-14.925,12.9375,49.89333333333333
-14.925,12.974999999999998,52.54666666666666
