year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
2022,,-133.16666666666674,32.33333333333326,-5.6666666666667425,-301.33333333333337,-438.16666666666674,-273.66666666666674,-181.66666666666674,-327.16666666666674,479.5,-213.16666666666674,-75.83333333333348,167.0,-112.66666666666674,-17.833333333333485,-369.5000000000001,249.0,-104.83333333333348,-174.83333333333348,-409.66666666666674,-377.66666666666674,183.83333333333326,-217.5000000000001,-136.66666666666674,-278.83333333333337,-153.0
2023,,33.666666666666515,-68.0,-188.33333333333337,38.666666666666515,-138.33333333333348,-364.33333333333337,-119.16666666666674,-473.66666666666674,335.6666666666665,-287.16666666666674,-540.0000000000001,-135.16666666666674,-16.333333333333485,-20.0,-351.0000000000001,-479.5000000000001,-751.3333333333335,7.0,95.33333333333326,84.16666666666652,133.66666666666652,-526.6666666666667,-316.33333333333337,-283.83333333333337,-303.16666666666674
2024,,1.0,-204.5000000000001,-206.66666666666674,-161.0,-417.0000000000001,-179.33333333333337,74.16666666666652,-74.5,-176.83333333333348,-4.5,114.66666666666652,82.33333333333326,-302.33333333333337,135.16666666666652,-487.0000000000001,-687.0000000000001,-20.5,-42.833333333333485,-161.33333333333348,-242.0000000000001,-168.16666666666674,20.666666666666515,-283.83333333333337,-95.83333333333348,-60.66666666666674
2025,,-169.0,31.833333333333258,-484.66666666666674,112.5,-321.5000000000001,-251.66666666666674,29.0,-325.5000000000001,202.83333333333326,-218.33333333333337,-102.5,-379.83333333333337,-369.5000000000001,-97.83333333333348,-226.5000000000001,-27.166666666666742,-154.5,-360.5000000000001,172.16666666666652,-200.5000000000001,-334.83333333333337,-19.333333333333485,-501.16666666666674,24.5,49.83333333333326
2026,,255.83333333333326,241.83333333333326,0.0,-301.16666666666674,-115.83333333333348,75.83333333333326,-64.5,-111.66666666666674,166.66666666666652,42.83333333333326,-140.33333333333348,-106.83333333333348,227.5,103.16666666666652,175.5,-145.0,-185.83333333333337,-312.5000000000001,-224.83333333333337,-53.16666666666674,-229.83333333333337,-57.833333333333485,8.666666666666515,-377.33333333333337,-52.66666666666674
2027,,-214.5000000000001,13.833333333333258,-1.1666666666667425,-332.66666666666674,-62.833333333333485,90.66666666666652,-16.5,-582.3333333333334,-273.83333333333337,-86.33333333333348,-145.33333333333348,-39.0,124.66666666666652,-273.16666666666674,-487.0000000000001,-92.33333333333348,149.83333333333326,147.33333333333326,-88.0,-196.0000000000001,-330.5000000000001,289.1666666666665,566.0,-70.0,-279.83333333333337
2028,,-367.5000000000001,34.83333333333326,136.16666666666652,-62.5,-250.16666666666674,-101.33333333333348,111.5,-124.0,-152.16666666666674,36.5,-105.5,562.6666666666665,-383.66666666666674,-321.16666666666674,-90.83333333333348,-258.5000000000001,-421.5000000000001,-142.16666666666674,65.16666666666652,182.0,309.0,-65.83333333333348,-258.0000000000001,154.33333333333326,301.33333333333326
2029,,-208.33333333333337,-166.33333333333348,-241.83333333333337,-235.33333333333337,-199.33333333333337,337.33333333333326,-135.0,124.0,-195.83333333333337,51.33333333333326,40.33333333333326,513.3333333333333,7.666666666666515,-440.16666666666674,-236.5000000000001,24.5,91.33333333333326,-108.83333333333348,-189.0000000000001,-46.16666666666674,-289.33333333333337,-10.5,87.16666666666652,278.83333333333326,-395.83333333333337
2030,,238.0,-115.66666666666674,150.5,-139.33333333333348,-146.0,-147.83333333333348,214.0,177.16666666666652,-177.16666666666674,-241.83333333333337,-260.83333333333337,-653.8333333333334,13.166666666666515,92.16666666666652,-462.66666666666674,-174.66666666666674,279.33333333333326,3.666666666666515,248.0,-118.16666666666674,184.5,-371.66666666666674,68.5,96.0,-255.5000000000001
2031,,109.66666666666652,7.0,-556.8333333333334,-133.0,-265.33333333333337,315.1666666666665,-237.16666666666674,279.83333333333326,-73.0,-64.0,65.33333333333326,-500.33333333333337,426.6666666666665,-220.33333333333337,-602.1666666666667,453.1666666666665,-250.16666666666674,-173.83333333333348,-95.16666666666674,-275.0000000000001,-124.33333333333348,-157.5,46.83333333333326,271.5,107.83333333333326
