longitude,latitude,val
-15.0,12.9375,124.44285714285714
-15.0,12.974999999999998,124.93968253968255
-14.962499999999999,12.9375,123.37777777777777
-14.962499999999999,12.974999999999998,125.12222222222225
-14.925,12.9375,121.74920634920635
-14.925,12.974999999999998,123.91746031746034
