year,1,2,3,4,5,6,7,8,9,10,11,12
2051,36.61281971757131,41.27379714965823,42.4982734844249,43.671973715888164,42.84268902850409,38.42781025356719,34.351663418021275,32.98259783673032,34.404459793090844,36.23303096320041,37.234201258341486,37.50100377072572
2052,38.116021387243805,42.016913254147504,43.507011534988266,43.349324973212354,42.99275929440738,40.820068305240234,37.83014227495094,34.29309953915178,35.109157931857666,36.95010557113158,38.55175869750979,37.43915826941051
2053,36.96736283497147,41.74468489329023,42.68551673314907,43.1050978003608,42.68125174573675,40.25575720384388,36.56955171646612,34.43411382503717,35.325349343516066,36.93339313137919,38.51035255262589,37.861583130539124
2054,36.287560370660614,41.46917229788647,42.85175478043097,44.093757856580964,43.22543723321731,40.91940900424536,36.3449565124512,34.26287644417057,34.73084137641061,37.27231295677926,38.47252853224015,38.60446974559499
2055,37.641530285907066,41.870788975670244,43.282733890640124,43.57973742675784,42.74243104175857,40.44599224853518,36.200929844353816,33.73006543723487,34.67105377705894,36.54722603254423,38.433868155585415,37.76567590857067
2056,37.24963133617116,42.012649770464236,42.981553475985,43.67268875291616,42.95379646530974,40.40307780117461,37.189940032959,33.544696527296516,35.09397749498157,37.28440348635439,38.52983166842992,37.851680128856394
2057,38.371653631066785,41.80741745540075,43.450205993652375,42.62674233669707,43.11920699863231,38.8056439717611,35.99413907451017,34.18013925860008,33.921349231296134,35.86195267708074,38.094079491509355,38.18771781839352
2058,37.09351090133834,41.694743766784676,42.43189508909823,44.48745089721682,43.92183251821869,40.560478201972124,37.680404159660775,33.83417614188247,34.29083783298071,36.86305612543581,38.99511509195965,38.281559223462196
2059,37.813836546867144,42.29017338636491,43.58511829335205,44.14817986212838,42.66543410270446,41.20011144849991,35.425772324428785,33.142639896844045,34.5016049177382,36.592652740478535,38.094090845743835,37.22610402096987
2060,38.221732379544186,41.503961790175694,43.23968116350074,44.350664692976224,43.6505962838286,41.45787010871042,37.03642819640459,33.951866038332724,35.17498288504708,36.29669538764545,38.87593437194826,38.734365656042634
2061,39.38363142096409,42.39334934992112,43.16533637196533,44.33698406134713,43.52353642945649,41.29499367438425,35.75474923246653,34.46200367261007,35.06580511813696,36.350484587966776,39.01400369262697,38.757537937188935
2062,38.408400257069594,42.59537630600704,43.73519775062482,44.50002237786189,43.8299268546156,41.661376095615,38.39785716275453,34.6911980101883,34.656825752461764,37.273823542441114,39.02651406690811,38.42250031009798
2063,37.671471004691206,41.136513016110406,43.864027001329674,44.04542501322431,42.594534728347625,39.96437971327042,36.40891496063563,33.721268760106916,34.11928392876521,35.6663197195402,38.308746610853426,37.717843202980646
2064,38.056312792378115,41.38724435281301,42.88038864792038,43.7960685916477,42.279878823885376,40.382148649427656,37.68082610263622,33.79301009803692,34.96947461785213,36.986682703161776,38.55570873006187,38.36906513829386
