year,ref,rcp26_lower,rcp26_middle,rcp26_upper,rcp45_lower,rcp45_middle,rcp45_upper,rcp85_lower,rcp85_middle,rcp85_upper
1991,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.09523809523809523,3.552713678800501e-15
1992,,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0
1999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,,0.0,0.0,0.0,0.0,0.008333333333333333,0.0,0.0,0.0,0.0
2002,,0.0,0.0,0.0,0.0,0.016666666666666666,0.016666666666666902,0.0,0.0,0.0
2003,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,5.921189464667501e-16
2004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007936507936507936,0.0
2005,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031746031746031744,0.0
2008,,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.07142857142857142,2.3684757858670005e-15
2009,,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0
2011,,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,,0.0,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.03968253968253969,0.0
2013,,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0
2014,,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0
2019,,0.0,0.1282051282051282,0.5333333333333338,0.0,0.0,0.0,0.0,0.0,0.0
2020,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03968253968253969,0.0
2024,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007936507936507936,0.0
2026,,0.0,0.07692307692307693,0.0,0.0,0.06666666666666667,0.033333333333333805,0.0,0.0,0.0
2027,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,,0.0,0.07692307692307693,0.0,0.0,0.025,0.0,0.0,0.0,0.0
2029,,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.031746031746031744,0.0
2030,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0
2031,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06349206349206349,1.1842378929335002e-15
2032,,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2033,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007936507936507936,0.0
2034,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035,,0.0,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2036,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0
2037,,0.0,0.038461538461538464,0.0,0.0,0.016666666666666666,0.0,0.0,0.03968253968253969,0.0
2038,,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0634920634920635,1.7763568394002505e-15
2039,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040,,0.0,0.07692307692307693,0.0,0.0,0.025,0.0,0.0,0.047619047619047616,0.0
2041,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
