year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp26,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp26,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp26,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp26,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp26,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp26,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp26,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_NOAA-GFDL-GFDL-ESM2G_rcp26
1991,6.0,6.5,6.666666666666667,9.5,9.5,0.0,2.5,15.0,15.0,0.0,0.0,13.833333333333334,18.166666666666668,19.0,17.666666666666668,11.166666666666666,6.0,0.0,0.0,5.0,8.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,4.166666666666667,0.0,0.0,6.0,6.5,6.0,0.0,0.0,0.0,0.0,2.5,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,11.166666666666666,5.666666666666667
1992,,0.0,5.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.666666666666666,8.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,7.833333333333333,5.0,5.0,0.0,0.0,0.0,0.0,0.0
1993,,0.0,4.166666666666667,9.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,0.0,4.166666666666667,2.8333333333333335,6.0,0.0,0.0,0.0
1994,,10.0,10.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,6.0,15.666666666666666,19.166666666666668,14.333333333333334,0.0,0.0,5.833333333333333,14.166666666666666,13.333333333333334,0.0,0.0,0.0,5.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.5,0.8333333333333334,0.0,0.0,36.833333333333336,35.333333333333336,0.0,1.8333333333333333,0.8333333333333334,4.166666666666667,0.0
1995,,0.0,2.5,0.0,0.0,5.0,5.0,1.3333333333333333,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,7.0,0.0,0.0,7.0,7.666666666666667,4.666666666666667
1996,,0.0,1.6666666666666667,10.0,10.0,0.0,3.0,0.0,0.0,4.666666666666667,0.0,8.166666666666666,10.666666666666666,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.333333333333334,7.0,5.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,8.833333333333334,8.833333333333334,0.0,0.0,0.0,1.6666666666666667,7.0,10.166666666666666,6.666666666666667
1997,,0.0,0.0,10.0,9.0,0.0,0.0,1.6666666666666667,2.6666666666666665,0.0,0.0,20.166666666666668,22.666666666666668,19.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,21.0,3.3333333333333335,4.166666666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,8.333333333333334,0.0,1.5,5.0,4.0,1.6666666666666667,5.0,0.0
1998,,2.5,8.0,9.833333333333334,6.833333333333333,5.0,5.0,6.0,5.0,0.0,0.0,18.5,20.5,32.166666666666664,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.166666666666667,8.0,23.166666666666668,4.166666666666667,3.3333333333333335,10.333333333333334
1999,,0.0,0.0,3.3333333333333335,5.0,0.0,1.6666666666666667,20.333333333333332,22.0,0.0,9.333333333333334,13.0,14.5,14.0,21.0,16.5,10.833333333333334,6.0,6.0,2.5,16.5,23.166666666666668,0.0,0.0,0.0,5.833333333333333,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,4.166666666666667,11.333333333333334,0.0,0.0,0.0,0.0,10.833333333333334,10.666666666666666,5.0,5.0,5.0,0.0,0.0,0.0,0.0,7.833333333333333,10.333333333333334,0.0,6.166666666666667,10.166666666666666
2000,,7.666666666666667,7.833333333333333,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,14.666666666666666,15.333333333333334,17.333333333333332,16.166666666666668,9.833333333333334,7.833333333333333,0.0,0.0,4.666666666666667,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,8.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.3333333333333335,5.833333333333333,0.0,0.0,2.0,1.6666666666666667,0.0,0.0,10.0,7.0,1.8333333333333333,1.6666666666666667,4.166666666666667,0.0,2.3333333333333335,20.0,21.333333333333332,0.0,0.0,0.0
2001,,7.666666666666667,14.0,15.666666666666666,21.333333333333332,8.333333333333334,10.0,0.0,0.0,0.0,0.0,9.166666666666666,20.833333333333332,21.0,5.0,3.3333333333333335,2.5,0.0,0.0,0.0,8.166666666666666,22.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.8333333333333334,8.0,8.0,13.833333333333334,0.0,0.0,5.0,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.5,5.0,5.0,5.166666666666667,13.666666666666666,7.5
2002,,0.0,14.0,5.333333333333333,5.833333333333333,20.833333333333332,22.666666666666668,17.333333333333332,22.5,0.0,8.333333333333334,0.0,4.166666666666667,4.166666666666667,6.0,3.0,2.0,5.0,2.5,0.0,0.0,6.0,10.333333333333334,10.166666666666666,13.0,0.0,0.0,8.0,7.666666666666667,10.833333333333334,10.333333333333334,4.0,5.333333333333333,4.0,0.0,0.0,5.0,1.6666666666666667,0.0,10.5,11.666666666666666,10.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,18.333333333333332,28.333333333333332,15.0,25.666666666666668,23.166666666666668,23.5,11.0,12.666666666666666,10.0
2003,,0.0,1.6666666666666667,0.0,0.0,3.3333333333333335,15.0,0.0,6.333333333333333,5.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,7.5,1.1666666666666667,5.833333333333333,5.833333333333333,7.333333333333333,27.833333333333332
2004,,0.0,0.0,2.5,4.166666666666667,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,5.833333333333333,6.666666666666667,12.5,5.833333333333333,5.0,6.166666666666667,6.833333333333333,15.333333333333334,0.0,0.0,0.0,5.0,4.166666666666667,0.0,0.0,0.0,0.0,5.0,5.0,4.166666666666667,0.0,0.0,10.166666666666666,7.666666666666667,10.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.166666666666667,0.0,0.0,5.0,19.5,0.0,0.0,5.0,11.166666666666666,0.0
