longitude,latitude,val
-15.0,12.9375,45.36333333333333
-15.0,12.974999999999998,46.32333333333334
-14.962499999999999,12.9375,42.76666666666667
-14.962499999999999,12.974999999999998,46.623333333333335
-14.925,12.9375,40.183333333333344
-14.925,12.974999999999998,43.61666666666668
