longitude,latitude,val
-15.0,12.9375,295.1766666666667
-15.0,12.974999999999998,294.72
-14.962499999999999,12.9375,294.82
-14.962499999999999,12.974999999999998,294.7433333333333
-14.925,12.9375,294.30333333333334
-14.925,12.974999999999998,293.9233333333333
