day,mean,min,max,var
1,6.695403793346203,5.466434757801587,6.948891659235141,evspsblpot
2,6.619267470244337,5.953074890265273,7.074430632231844,evspsblpot
3,6.630893498563093,5.912964191683478,7.2610522405038,evspsblpot
4,6.624276697073713,5.6108997115204735,7.284367640694903,evspsblpot
5,6.6711557864013615,5.896156083078097,7.2638168452907665,evspsblpot
6,6.858816230768644,6.260117115493052,7.722591811342738,evspsblpot
7,6.786015506548044,6.048771893251313,7.699717575449643,evspsblpot
8,6.674253239990704,6.197262840735642,7.675272332777017,evspsblpot
9,6.678011864689297,5.980400455658779,7.73416619742219,evspsblpot
10,6.758362200374233,6.2408760924341715,7.828529191818295,evspsblpot
11,6.75992089364871,6.177603425951958,7.9964026378407524,evspsblpot
12,6.90897981679045,5.753220144546334,7.84640703623819,evspsblpot
13,6.87215987971013,5.563646499581928,8.278494780361166,evspsblpot
14,6.90336642213452,5.535713349361561,8.492801542513078,evspsblpot
15,7.016870334777157,6.351492636954229,8.862371725470089,evspsblpot
16,6.928756963234353,5.919634694161658,8.377047417243041,evspsblpot
17,6.936474090194712,5.517849929480154,8.347544162148,evspsblpot
18,7.141257597961924,6.007981017512839,8.850679060439976,evspsblpot
19,7.100353343606476,5.965078329248197,9.106141136363227,evspsblpot
20,7.271143019204876,5.334227051918833,8.652863488843378,evspsblpot
21,7.46344050586083,5.9981353987566495,9.218973643808695,evspsblpot
22,7.458160326633688,5.635640161844272,8.773949913203715,evspsblpot
23,7.44840497100317,6.101496667874934,8.637149980872424,evspsblpot
24,7.326022909419752,5.41442794897429,8.872880181628256,evspsblpot
25,7.4515161113126345,6.087031375610258,8.73499857209225,evspsblpot
26,7.501644574905773,5.748865239607827,9.47264537803062,evspsblpot
27,7.57953307580367,6.425776278393087,8.742807740909294,evspsblpot
28,7.548527993450398,6.150978510661429,8.845928738245831,evspsblpot
29,7.715265127775175,5.9963725993141,8.548556587669125,evspsblpot
30,7.906339032911705,5.776310147017754,8.733301998436731,evspsblpot
31,8.052728912381333,6.573431690105179,8.552443523276713,evspsblpot
32,7.995534477645217,7.280653261181566,8.874661736592452,evspsblpot
33,7.840017345334366,5.894498555057246,8.694891559370573,evspsblpot
34,7.881088301941943,6.190420668698436,8.929928667215238,evspsblpot
35,8.067721214780514,7.402485405836153,8.694776518145545,evspsblpot
36,8.178653816638148,7.76446092172696,8.874407821215257,evspsblpot
37,8.211669832757327,6.920988032567838,9.09896117546186,evspsblpot
38,8.332657810369179,7.097312100694592,9.545535687758852,evspsblpot
39,8.508390184126462,7.663285990382758,9.354774812064624,evspsblpot
40,8.458912161565957,7.64348441310375,9.057062857916884,evspsblpot
41,8.51442471362848,7.582158556748692,9.367891083339904,evspsblpot
42,8.539696971936229,8.03553111967715,9.267571305548573,evspsblpot
43,8.301013393269923,7.411745424346737,9.412739522287195,evspsblpot
44,8.459952415373705,7.762673201476744,9.370692477538208,evspsblpot
45,8.543588636358804,7.7874319930722296,9.320720410574326,evspsblpot
46,8.706223818177904,8.179276619141119,9.458407044251516,evspsblpot
47,8.798694953754906,7.842720566456826,9.743090497376146,evspsblpot
48,8.719460241971545,7.475214198163385,9.653135679456339,evspsblpot
49,8.636943248389782,7.599068252503197,9.782549846868056,evspsblpot
50,8.765506840130774,7.979154714479869,9.821048424034824,evspsblpot
51,8.823239907340811,7.516582868885805,9.75478179299063,evspsblpot
52,8.732301585389703,7.48569774675475,9.875796260343515,evspsblpot
53,8.761535607231474,8.072190394500458,9.613052958222637,evspsblpot
54,8.92826336191644,6.940192957588586,9.631743658631677,evspsblpot
55,8.964387745235742,8.000725192786696,9.718118157799916,evspsblpot
56,8.889462738512231,6.857446336236638,9.716222861271364,evspsblpot
57,8.90611928971241,7.735422518059046,9.796819391095168,evspsblpot
58,8.8442653415665,7.499714169747771,9.388326656489339,evspsblpot
59,9.039120774795597,7.440885889378934,9.804175327035033,evspsblpot
60,9.262204691424216,8.617618818239416,10.431141964381274,evspsblpot
61,9.338017592829178,8.7468026452556,10.134174133381991,evspsblpot
62,9.251710182796803,8.499829427070251,10.022868686958573,evspsblpot
63,9.149422468655676,7.225073698089621,9.917233228529591,evspsblpot
64,9.1456543996923,7.93731930212918,9.741805798720309,evspsblpot
65,9.146440392770463,7.913596427803998,9.75416840958821,evspsblpot
66,9.127917479437135,8.878483119740695,9.602900634090668,evspsblpot
67,9.098067998216624,8.359245185898239,9.994526513831259,evspsblpot
68,9.144993003689589,7.918440762586058,9.85190147287123,evspsblpot
69,9.132240720643592,7.880052084619771,9.5398921677222,evspsblpot
