year,ref,rcp26_lower,rcp26_middle,rcp26_upper,rcp45_lower,rcp45_middle,rcp45_upper,rcp85_lower,rcp85_middle,rcp85_upper
1991,0.0,0.0,2.8846153846153846,12.466666666666672,0.0,2.753968253968254,9.500000000000012,0.0,2.5075757575757573,9.250000000000005
1992,,0.0,0.0,0.0,0.0,0.4603174603174603,0.0,0.0,0.5757575757575757,0.0
1993,,0.0,0.08974358974358974,0.0,0.0,0.42857142857142855,0.0,0.0,0.9848484848484848,3.7166666666666726
1994,,0.0,3.7435897435897436,11.566666666666672,0.0,0.6507936507936508,1.6579330501069005e-14,0.0,2.1818181818181817,4.650000000000011
1995,,0.0,0.8333333333333334,3.733333333333337,0.0,0.06349206349206349,0.0,0.0,0.9772727272727273,4.400000000000002
1996,,0.0,1.6282051282051282,5.966666666666667,0.0,0.9761904761904762,4.666666666666675,0.0,1.1666666666666665,5.600000000000005
1997,,0.0,1.0384615384615385,4.0000000000000036,0.0,0.7619047619047619,2.4868995751603507e-14,0.0,1.9242424242424243,5.350000000000003
1998,,0.0,1.6025641025641026,5.3,0.0,0.9126984126984128,2.0724163126336254e-14,0.0,2.909090909090909,8.23333333333334
1999,,0.0,2.0512820512820515,6.800000000000004,0.0,2.531746031746032,10.833333333333337,0.0,3.5,10.650000000000004
2000,,0.0,3.564102564102564,9.733333333333334,0.0,1.6746031746031744,7.666666666666669,0.0,2.4621212121212115,7.783333333333334
2001,,0.0,1.935897435897436,7.033333333333334,0.0,2.6190476190476186,8.0,0.0,3.772727272727273,11.950000000000008
2002,,0.0,3.2820512820512824,11.000000000000004,0.0,3.238095238095238,9.666666666666677,0.0,5.9772727272727275,22.316666666666674
2003,,0.0,2.230769230769231,0.9333333333333342,0.0,0.19841269841269843,0.0,0.0,1.0303030303030303,4.433333333333338
2004,,0.0,0.5384615384615384,0.9333333333333342,0.0,0.6666666666666666,2.333333333333346,0.0,1.340909090909091,5.516666666666677
2005,,0.0,3.897435897435898,16.800000000000008,0.0,1.6587301587301586,7.000000000000007,0.0,4.181818181818182,19.416666666666675
2006,,0.0,3.4102564102564106,11.733333333333334,0.0,3.912698412698412,10.000000000000014,0.0,2.098484848484848,7.750000000000002
2007,,0.0,4.384615384615385,9.966666666666667,0.0,6.380952380952381,18.333333333333364,0.0,1.4924242424242422,2.8666666666666694
2008,,0.0,2.1538461538461537,8.1,0.0,3.031746031746031,13.333333333333352,0.0,2.507575757575758,8.149999999999999
2009,,0.0,5.756410256410257,14.666666666666668,0.0,1.6746031746031749,9.0,0.0,7.90909090909091,22.366666666666674
2010,,0.0,8.756410256410257,30.100000000000016,0.0,2.8809523809523805,8.166666666666684,0.0,8.43181818181818,12.716666666666669
2011,,0.0,4.564102564102564,10.433333333333334,0.0,3.2301587301587307,8.000000000000004,2.366666666666667,12.204545454545457,25.950000000000003
2012,,0.0,1.1025641025641024,5.600000000000005,0.0,4.785714285714286,14.333333333333336,0.0,6.757575757575757,17.85
2013,,0.0,5.6923076923076925,16.23333333333334,0.0,4.666666666666667,13.000000000000002,0.0,4.174242424242423,9.450000000000001
2014,,0.0,1.9487179487179487,7.566666666666668,0.0,3.30952380952381,9.33333333333334,0.0,7.621212121212121,20.933333333333355
2015,,0.0,9.384615384615385,22.76666666666667,0.0,4.944444444444445,18.500000000000007,0.0,10.234848484848484,23.50000000000001
2016,,0.0,2.8589743589743586,9.466666666666667,0.0,8.134920634920634,27.50000000000001,0.0,9.787878787878789,25.733333333333345
2017,,0.0,5.320512820512821,16.03333333333334,0.0,6.603174603174603,18.833333333333332,0.0,10.75,24.566666666666677
2018,,0.0,6.179487179487181,23.600000000000012,0.0,0.9365079365079365,3.500000000000004,0.13333333333333344,16.666666666666664,34.733333333333334
2019,,0.0,4.410256410256411,13.300000000000002,0.0,2.7142857142857144,7.16666666666667,0.0,9.212121212121211,18.36666666666667
2020,,0.0,9.371794871794872,19.566666666666666,0.0,7.031746031746032,21.000000000000007,0.0,8.704545454545455,22.25
2021,,0.0,2.7820512820512824,10.833333333333337,0.0,10.984126984126984,26.000000000000014,0.0,10.553030303030303,29.28333333333335
2022,,0.0,11.923076923076923,31.700000000000003,0.0,6.2936507936507935,18.000000000000014,0.0,15.12121212121212,36.33333333333334
2023,,0.0,12.679487179487179,26.266666666666666,0.0,4.404761904761904,11.666666666666673,0.23333333333333356,13.068181818181818,21.016666666666673
2024,,1.100000000000001,14.641025641025644,28.366666666666667,0.0,6.587301587301588,16.166666666666693,0.0,10.712121212121211,28.483333333333345
2025,,0.0,3.4871794871794872,7.4,0.0,8.968253968253968,17.000000000000043,0.0,11.212121212121213,24.500000000000004
2026,,0.0,2.5641025641025643,7.866666666666669,0.0,9.182539682539682,22.16666666666668,0.0,12.25,24.21666666666668
2027,,0.0,9.846153846153847,21.333333333333336,0.0,8.730158730158731,19.000000000000004,0.0,18.63636363636364,38.366666666666674
2028,,0.0,13.397435897435896,27.13333333333334,0.0,7.523809523809524,17.00000000000001,0.0,9.227272727272727,21.900000000000006
2029,,0.4666666666666671,13.666666666666666,35.400000000000006,0.0,11.579365079365079,24.166666666666686,0.0,13.15151515151515,35.866666666666696
2030,,0.0,5.730769230769231,11.4,0.0,6.436507936507936,15.833333333333337,0.0,11.522727272727273,24.433333333333344
2031,,0.0,6.461538461538462,14.0,1.1666666666666667,12.30952380952381,25.00000000000003,0.0,9.0,21.966666666666672
2032,,0.0,6.435897435897436,14.700000000000001,0.0,6.984126984126985,18.166666666666675,0.16666666666666682,17.545454545454547,36.88333333333334
